beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Theft from building,23D,106,84,37,26,39,227,75.7,-65.1,-63.2,5.4,-48,662.5,525,231.2,243.8,473.1
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Theft from motor vehicle,23F,463,455,305,342,475,1223,407.7,-34.1,2.6,55.7,17,2893.8,2843.8,1906.2,2968.8,2548.1
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Theft of motor vehicle parts or accessory,23G,37,58,175,164,234,270,90,373,532.4,33.7,160,231.2,362.5,1093.8,1462.5,562.5
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Trespass of real property,90J,0,82,76,69,92,158,52.7,NA,NA,21.1,75,0,512.5,475,575,329.4
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Weapon law violations,520,12,6,19,11,17,37,12.3,58.3,41.7,-10.5,38,75,37.5,118.8,106.3,76.9
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",16000,Wire fraud,26E,0,1,1,0,0,2,0.7,NA,NA,-100,-100,0,6.2,6.2,0,4.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Aggravated Assault,13A,18,27,23,19,27,68,22.7,27.8,50,17.4,19,94.7,142.1,121.1,142.1,119.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,All other larceny,23H,147,143,99,102,126,389,129.7,-32.7,-14.3,27.3,-3,773.7,752.6,521.1,663.2,682.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,All other offenses,90Z,0,33,35,23,34,68,22.7,NA,NA,-2.9,50,0,173.7,184.2,178.9,119.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Animal Cruelty,720,1,0,1,2,2,2,0.7,0,100,100,186,5.3,0,5.3,10.5,3.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Arson,200,1,1,1,0,0,3,1,0,-100,-100,-100,5.3,5.3,5.3,0,5.3
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Burglary, Breaking and Entering",220,119,101,87,52,81,307,102.3,-26.9,-31.9,-6.9,-21,626.3,531.6,457.9,426.3,538.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Counterfeiting, forgery",250,19,27,25,25,41,71,23.7,31.6,115.8,64,73,100,142.1,131.6,215.8,124.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Credit card, ATM fraud",26B,28,11,13,7,10,52,17.3,-53.6,-64.3,-23.1,-42,147.4,57.9,68.4,52.6,91.1
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Curfew, loitering, vagrancy violations",90B,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,5.3,0,1.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Destruction, damage, vandalism",290,110,103,68,51,78,281,93.7,-38.2,-29.1,14.7,-17,578.9,542.1,357.9,410.5,493.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Disorderly conduct,90C,0,8,11,6,12,19,6.3,NA,NA,9.1,90,0,42.1,57.9,63.2,33.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Driving under the influence,90D,0,20,22,14,22,42,14,NA,NA,0,57,0,105.3,115.8,115.8,73.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Drug equipment violations,35B,1,3,2,2,3,6,2,100,200,50,50,5.3,15.8,10.5,15.8,10.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Drug, narcotic violations",35A,11,12,8,6,9,31,10.3,-27.3,-18.2,12.5,-13,57.9,63.2,42.1,47.4,54.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Drunkenness,90E,0,3,2,0,0,5,1.7,NA,NA,-100,-100,0,15.8,10.5,0,8.9
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Embezzlement,270,4,0,3,1,2,7,2.3,-25,-50,-33.3,-13,21.1,0,15.8,10.5,12.1
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Extortion, Blackmail",210,0,2,1,2,2,3,1,NA,NA,100,100,0,10.5,5.3,10.5,5.3
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"False pretenses, swindle",26A,22,15,17,11,17,54,18,-22.7,-22.7,0,-6,115.8,78.9,89.5,89.5,94.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Family offenses, no violence",90F,0,2,2,1,1,4,1.3,NA,NA,-50,-23,0,10.5,10.5,5.3,6.8
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Forcible fondling,11D,11,4,7,1,2,22,7.3,-36.4,-81.8,-71.4,-73,57.9,21.1,36.8,10.5,38.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Forcible rape,11A,7,1,1,1,2,9,3,-85.7,-71.4,100,-33,36.8,5.3,5.3,10.5,15.8
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Forcible sodomy,11B,3,1,5,1,2,9,3,66.7,-33.3,-60,-33,15.8,5.3,26.3,10.5,15.8
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,From coin-operated machine or device,23E,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,10.5,0,0,3.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Hacking/Computer Invasion,26G,1,1,0,0,0,2,0.7,-100,-100,NA,-100,5.3,5.3,0,0,3.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Human Trafficking/Commercial Sex Act,64A,1,1,0,0,0,2,0.7,-100,-100,NA,-100,5.3,5.3,0,0,3.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Identify theft,26F,21,18,24,20,28,63,21,14.3,33.3,16.7,33,110.5,94.7,126.3,147.4,110.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Impersonation,26C,1,0,0,2,2,1,0.3,-100,100,NA,567,5.3,0,0,10.5,1.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Intimidation,13C,42,65,61,29,56,168,56,45.2,33.3,-8.2,0,221.1,342.1,321.1,294.7,294.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Motor vehicle theft,240,51,46,79,100,122,176,58.7,54.9,139.2,54.4,108,268.4,242.1,415.8,642.1,308.9
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Murder, non-negligent",09A,1,0,0,1,1,1,0.3,-100,0,NA,233,5.3,0,0,5.3,1.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,"Pornographs, obscene material",370,41,36,0,0,0,77,25.7,-100,-100,NA,-100,215.8,189.5,0,0,135.3
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Prostitution,40A,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,5.3,0
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Purse-snatching,23B,8,2,3,0,2,13,4.3,-62.5,-75,-33.3,-53,42.1,10.5,15.8,10.5,22.6
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Robbery,120,25,20,18,7,8,63,21,-28,-68,-55.6,-62,131.6,105.3,94.7,42.1,110.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Shoplifting,23C,97,58,64,37,52,219,73,-34,-46.4,-18.8,-29,510.5,305.3,336.8,273.7,384.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Simple assault,13B,55,44,44,48,64,143,47.7,-20,16.4,45.5,34,289.5,231.6,231.6,336.8,251.1
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Statutory rape,36B,3,1,4,0,2,8,2.7,33.3,-33.3,-50,-26,15.8,5.3,21.1,10.5,14.2
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Theft from building,23D,35,17,16,11,17,68,22.7,-54.3,-51.4,6.2,-25,184.2,89.5,84.2,89.5,119.5
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Theft from motor vehicle,23F,393,274,247,174,282,914,304.7,-37.2,-28.2,14.2,-7,2068.4,1442.1,1300,1484.2,1603.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Theft of motor vehicle parts or accessory,23G,20,19,72,68,98,111,37,260,390,36.1,165,105.3,100,378.9,515.8,194.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Trespass of real property,90J,0,18,27,17,25,45,15,NA,NA,-7.4,67,0,94.7,142.1,131.6,78.9
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",19000,Weapon law violations,520,1,3,4,1,3,8,2.7,300,200,-25,11,5.3,15.8,21.1,15.8,14.2
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Aggravated Assault,13A,209,297,244,172,258,750,250,16.7,23.4,5.7,3,746.4,1060.7,871.4,921.4,892.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,All other larceny,23H,185,223,203,130,194,611,203.7,9.7,4.9,-4.4,-5,660.7,796.4,725,692.9,727.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,All other offenses,90Z,0,159,180,137,191,339,113,NA,NA,6.1,69,0,567.9,642.9,682.1,403.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Animal Cruelty,720,5,9,5,6,8,19,6.3,0,60,60,27,17.9,32.1,17.9,28.6,22.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Arson,200,8,5,8,6,8,21,7,0,0,0,14,28.6,17.9,28.6,28.6,25
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Bad checks,90A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.6,0,0,1.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Burglary, Breaking and Entering",220,177,176,125,84,138,478,159.3,-29.4,-22,10.4,-13,632.1,628.6,446.4,492.9,568.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Counterfeiting, forgery",250,33,17,17,9,13,67,22.3,-48.5,-60.6,-23.5,-42,117.9,60.7,60.7,46.4,79.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Credit card, ATM fraud",26B,33,24,18,11,18,75,25,-45.5,-45.5,0,-28,117.9,85.7,64.3,64.3,89.3
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Curfew, loitering, vagrancy violations",90B,0,0,2,0,2,2,0.7,NA,NA,0,186,0,0,7.1,7.1,2.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Destruction, damage, vandalism",290,236,276,244,174,263,756,252,3.4,11.4,7.8,4,842.9,985.7,871.4,939.3,900
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Disorderly conduct,90C,0,47,46,28,43,93,31,NA,NA,-6.5,39,0,167.9,164.3,153.6,110.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Driving under the influence,90D,0,81,89,46,67,170,56.7,NA,NA,-24.7,18,0,289.3,317.9,239.3,202.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Drug equipment violations,35B,6,6,20,15,24,32,10.7,233.3,300,20,124,21.4,21.4,71.4,85.7,38.2
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Drug, narcotic violations",35A,93,69,128,146,196,290,96.7,37.6,110.8,53.1,103,332.1,246.4,457.1,700,345.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Drunkenness,90E,0,11,4,0,3,15,5,NA,NA,-25,-40,0,39.3,14.3,10.7,17.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Embezzlement,270,14,4,3,1,1,21,7,-78.6,-92.9,-66.7,-86,50,14.3,10.7,3.6,25
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Extortion, Blackmail",210,2,2,4,3,4,8,2.7,100,100,0,48,7.1,7.1,14.3,14.3,9.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"False pretenses, swindle",26A,29,24,16,8,16,69,23,-44.8,-44.8,0,-30,103.6,85.7,57.1,57.1,82.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Family offenses, no violence",90F,0,3,4,5,7,7,2.3,NA,NA,75,204,0,10.7,14.3,25,8.2
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Forcible fondling,11D,12,12,12,5,10,36,12,0,-16.7,-16.7,-17,42.9,42.9,42.9,35.7,42.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Forcible rape,11A,6,8,9,6,6,23,7.7,50,0,-33.3,-22,21.4,28.6,32.1,21.4,27.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Forcible sodomy,11B,6,3,7,3,6,16,5.3,16.7,0,-14.3,13,21.4,10.7,25,21.4,18.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,From coin-operated machine or device,23E,2,0,0,2,2,2,0.7,-100,0,NA,186,7.1,0,0,7.1,2.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Hacking/Computer Invasion,26G,1,1,0,0,0,2,0.7,-100,-100,NA,-100,3.6,3.6,0,0,2.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Human Trafficking/Commercial Sex Act,64A,1,0,0,1,1,1,0.3,-100,0,NA,233,3.6,0,0,3.6,1.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Identify theft,26F,16,15,16,16,20,47,15.7,0,25,25,27,57.1,53.6,57.1,71.4,56.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Intimidation,13C,213,296,298,213,318,807,269,39.9,49.3,6.7,18,760.7,1057.1,1064.3,1135.7,960.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Kidnapping, abduction",100,7,0,1,3,3,8,2.7,-85.7,-57.1,200,11,25,0,3.6,10.7,9.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Kidnapping, Abduction",100,0,0,0,4,4,0,0,NA,NA,NA,NA,0,0,0,14.3,0
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Liquor law violations,90G,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,3.6,0
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Motor vehicle theft,240,216,207,232,130,206,655,218.3,7.4,-4.6,-11.2,-6,771.4,739.3,828.6,735.7,779.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Murder, non-negligent",09A,9,5,3,3,4,17,5.7,-66.7,-55.6,33.3,-30,32.1,17.9,10.7,14.3,20.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Pocket-picking,23A,3,1,6,3,5,10,3.3,100,66.7,-16.7,52,10.7,3.6,21.4,17.9,11.8
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,"Pornographs, obscene material",370,5,4,3,4,4,12,4,-40,-20,33.3,0,17.9,14.3,10.7,14.3,14.3
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Promoting gambling,39B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,3.6,0,0,0,1.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Prostitution,40A,1,2,0,0,0,3,1,-100,-100,NA,-100,3.6,7.1,0,0,3.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Purse-snatching,23B,8,3,3,3,5,14,4.7,-62.5,-37.5,66.7,6,28.6,10.7,10.7,17.9,16.8
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Robbery,120,117,122,114,63,98,353,117.7,-2.6,-16.2,-14,-17,417.9,435.7,407.1,350,420.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Runaway,90I,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.6,0,0,1.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Shoplifting,23C,112,160,116,84,116,388,129.3,3.6,3.6,0,-10,400,571.4,414.3,414.3,461.8
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Simple assault,13B,473,510,387,292,427,1370,456.7,-18.2,-9.7,10.3,-7,1689.3,1821.4,1382.1,1525,1631.1
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Statutory rape,36B,4,0,4,1,1,8,2.7,0,-75,-75,-63,14.3,0,14.3,3.6,9.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Stolen property offenses,280,3,1,4,2,5,8,2.7,33.3,66.7,25,85,10.7,3.6,14.3,17.9,9.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Theft from building,23D,30,21,27,16,27,78,26,-10,-10,0,4,107.1,75,96.4,96.4,92.9
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Theft from motor vehicle,23F,287,248,154,127,190,689,229.7,-46.3,-33.8,23.4,-17,1025,885.7,550,678.6,820.4
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Theft of motor vehicle parts or accessory,23G,56,70,72,49,73,198,66,28.6,30.4,1.4,11,200,250,257.1,260.7,235.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Trespass of real property,90J,0,52,63,62,82,115,38.3,NA,NA,30.2,114,0,185.7,225,292.9,136.8
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Weapon law violations,520,20,31,35,23,36,86,28.7,75,80,2.9,25,71.4,110.7,125,128.6,102.5
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28000,Wire fraud,26E,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,7.1,0,0,2.5
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Aggravated Assault,13A,108,145,144,81,126,397,132.3,33.3,16.7,-12.5,-5,600,805.6,800,700,735
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,All other larceny,23H,83,102,85,67,96,270,90,2.4,15.7,12.9,7,461.1,566.7,472.2,533.3,500
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,All other offenses,90Z,0,88,140,83,119,228,76,NA,NA,-15,57,0,488.9,777.8,661.1,422.2
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Animal Cruelty,720,2,1,4,0,2,7,2.3,100,0,-50,-13,11.1,5.6,22.2,11.1,12.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Arson,200,2,3,3,1,1,8,2.7,50,-50,-66.7,-63,11.1,16.7,16.7,5.6,15
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Assisting or promoting prostitution,40B,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,5.6,5.6,1.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Bad checks,90A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,5.6,0,0,1.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Burglary, Breaking and Entering",220,55,62,62,44,61,179,59.7,12.7,10.9,-1.6,2,305.6,344.4,344.4,338.9,331.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Counterfeiting, forgery",250,9,7,6,2,4,22,7.3,-33.3,-55.6,-33.3,-45,50,38.9,33.3,22.2,40.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Credit card, ATM fraud",26B,13,7,7,5,7,27,9,-46.2,-46.2,0,-22,72.2,38.9,38.9,38.9,50
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Destruction, damage, vandalism",290,118,129,142,86,132,389,129.7,20.3,11.9,-7,2,655.6,716.7,788.9,733.3,720.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Disorderly conduct,90C,0,22,18,8,16,40,13.3,NA,NA,-11.1,20,0,122.2,100,88.9,73.9
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Driving under the influence,90D,0,57,70,45,72,127,42.3,NA,NA,2.9,70,0,316.7,388.9,400,235
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Drug equipment violations,35B,7,3,6,8,10,16,5.3,-14.3,42.9,66.7,89,38.9,16.7,33.3,55.6,29.4
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Drug, narcotic violations",35A,49,34,60,41,58,143,47.7,22.4,18.4,-3.3,22,272.2,188.9,333.3,322.2,265
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Drunkenness,90E,0,3,1,0,1,4,1.3,NA,NA,0,-23,0,16.7,5.6,5.6,7.2
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Embezzlement,270,0,1,1,1,1,2,0.7,NA,NA,0,43,0,5.6,5.6,5.6,3.9
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Extortion, Blackmail",210,5,1,1,1,1,7,2.3,-80,-80,0,-57,27.8,5.6,5.6,5.6,12.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"False pretenses, swindle",26A,10,11,14,5,9,35,11.7,40,-10,-35.7,-23,55.6,61.1,77.8,50,65
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Family offenses, no violence",90F,0,5,6,0,0,11,3.7,NA,NA,-100,-100,0,27.8,33.3,0,20.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Forcible fondling,11D,2,2,11,2,5,15,5,450,150,-54.5,0,11.1,11.1,61.1,27.8,27.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Forcible rape,11A,5,6,6,1,3,17,5.7,20,-40,-50,-47,27.8,33.3,33.3,16.7,31.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Forcible sodomy,11B,1,0,3,1,3,4,1.3,200,200,0,131,5.6,0,16.7,16.7,7.2
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,From coin-operated machine or device,23E,1,2,2,1,2,5,1.7,100,100,0,18,5.6,11.1,11.1,11.1,9.4
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Hacking/Computer Invasion,26G,0,2,2,1,2,4,1.3,NA,NA,0,54,0,11.1,11.1,11.1,7.2
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Human Trafficking/Commercial Sex Act,64A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,5.6,0,0,1.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Identify theft,26F,9,7,11,10,13,27,9,22.2,44.4,18.2,44,50,38.9,61.1,72.2,50
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Impersonation,26C,1,1,0,0,0,2,0.7,-100,-100,NA,-100,5.6,5.6,0,0,3.9
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Intimidation,13C,100,141,169,119,173,410,136.7,69,73,2.4,27,555.6,783.3,938.9,961.1,759.4
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Kidnapping, abduction",100,4,1,1,0,1,6,2,-75,-75,0,-50,22.2,5.6,5.6,5.6,11.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Kidnapping, Abduction",100,0,0,0,3,3,0,0,NA,NA,NA,NA,0,0,0,16.7,0
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Liquor law violations,90G,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,5.6,0
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Motor vehicle theft,240,87,113,139,69,106,339,113,59.8,21.8,-23.7,-6,483.3,627.8,772.2,588.9,627.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Murder, non-negligent",09A,1,2,4,2,5,7,2.3,300,400,25,117,5.6,11.1,22.2,27.8,12.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Pocket-picking,23A,3,0,0,1,1,3,1,-100,-66.7,NA,0,16.7,0,0,5.6,5.6
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,"Pornographs, obscene material",370,4,3,7,0,2,14,4.7,75,-50,-71.4,-57,22.2,16.7,38.9,11.1,26.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Prostitution,40A,1,0,0,0,0,1,0.3,-100,-100,NA,-100,5.6,0,0,0,1.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Purse-snatching,23B,3,4,0,0,0,7,2.3,-100,-100,NA,-100,16.7,22.2,0,0,12.8
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Robbery,120,66,35,42,23,45,143,47.7,-36.4,-31.8,7.1,-6,366.7,194.4,233.3,250,265
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Sexual assault with an object,11C,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,5.6,0,0,1.7
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Shoplifting,23C,21,27,24,19,22,72,24,14.3,4.8,-8.3,-8,116.7,150,133.3,122.2,133.3
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18000,Simple assault,13B,247,225,222,131,206,694,231.3,-10.1,-16.6,-7.2,-11,1372.2,1250,1233.3,1144.4,1285
