Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-04-04T00:00:00Z,00,Burglary,16E20,Residence or House,13800-13899,CALM WIND,WAY,-,1
2015-04-08T00:00:00Z,07,Theft,16E20,Service or Gas Station,3600-3699,OREM,DR,W,1
2015-04-14T00:00:00Z,08,Theft,16E20,"Road, Street, or Sidewalk",14400-14499,ESSENDINE,LN,-,1
2015-04-14T00:00:00Z,10,Burglary,16E20,Residence or House,13800-13899,CANDLESHADE,-,-,1
2015-04-14T00:00:00Z,11,Burglary,16E20,Residence or House,14500-14599,PLAYER,-,-,1
2015-04-15T00:00:00Z,09,Aggravated Assault,16E20,Residence or House,13900-13999,CATINA,LN,-,1
2015-04-20T00:00:00Z,16,Robbery,16E20,"Road, Street, or Sidewalk",4100-4199,BOYNTON,DR,-,1
2015-04-22T00:00:00Z,11,Aggravated Assault,16E20,Residence or House,4800-4899,GRAPEVINE,-,-,1
2015-04-23T00:00:00Z,15,Theft,16E20,"Other, Unknown, or Not Listed",UNK,HIRAM CLARKE RD,-,-,2
2015-04-26T00:00:00Z,13,Theft,16E20,Apartment Parking Lot,4800-4899,FUQUA,ST,-,1
2015-04-27T00:00:00Z,06,Auto Theft,16E20,Driveway,14500-14599,WATERLOO,DR,-,1
2015-04-30T00:00:00Z,15,Burglary,16E20,Residence or House,4100-4199,WUTHERING HEIGHTS,DR,-,1
2015-04-24T00:00:00Z,08,Theft,16E20,Driveway,14600-14699,CAMPDEN HILL,-,-,1
2015-04-22T00:00:00Z,23,Auto Theft,16E20,Apartment Parking Lot,4800-4899,FUQUA,ST,W,1
2015-04-26T00:00:00Z,00,Auto Theft,16E20,Driveway,4300-4399,JORNS,DR,-,1
2015-04-27T00:00:00Z,23,Theft,16E20,Service or Gas Station,5400-5499,ANDERSON,RD,-,1
2015-04-13T00:00:00Z,20,Burglary,16E20,Residence or House,3800-3899,GOULBURN,DR,-,1
2015-04-19T00:00:00Z,11,Theft,16E20,"Road, Street, or Sidewalk",14400-14499,CANNATA,DR,-,1
2015-03-20T00:00:00Z,12,Burglary,16E20,"Vacant Storage Fac (Barn,Garage,Warehouse)",3800-3899,ANDERSON,RD,-,1
2015-04-03T00:00:00Z,18,Auto Theft,16E20,"Road, Street, or Sidewalk",5100-5199,DANFIELD,DR,-,1
2015-04-10T00:00:00Z,09,Burglary,16E20,"Vacant Storage Fac (Barn,Garage,Warehouse)",13900-13999,BUFFALO SPEEDWAY,-,-,1
2015-04-10T00:00:00Z,07,Theft,16E20,"Road, Street, or Sidewalk",5300-5399,HEATHERBROOK,DR,-,1
2015-04-06T00:00:00Z,15,Burglary,16E20,Residence or House,3800-3899,TIFFANY,DR,-,1
2015-04-07T00:00:00Z,20,Burglary,16E20,Residence or House,4100-4199,WUTHERING HEIGHTS,DR,-,1
2015-04-09T00:00:00Z,07,Theft,16E20,"Road, Street, or Sidewalk",3200-3299,DALMATIAN,DR,-,1
2015-04-29T00:00:00Z,13,Auto Theft,16E20,Grocery Store or Supermarket Parking Lot,4400-4499,FUQUA,ST,W,1
2015-04-08T00:00:00Z,10,Aggravated Assault,16E20,"Vacant Single Occ Resd(House,Townhs,Dplex)",14500-14599,CAMPDEN HILL,-,-,2
2015-04-03T00:00:00Z,16,Theft,16E20,Apartment Parking Lot,4400-4499,AIRPORT,BLVD,W,1
2015-04-01T00:00:00Z,07,Theft,16E20,Service or Gas Station,4400-4499,OREM,DR,W,1
2015-03-31T00:00:00Z,11,Theft,16E20,Driveway,4800-4899,DANFIELD,DR,-,1
2015-03-30T00:00:00Z,23,Burglary,16E20,Residence or House,14300-14399,QUENTION,DR,-,1
2015-04-22T00:00:00Z,11,Aggravated Assault,16E20,"Other, Unknown, or Not Listed",14900-14999,WHITE HEATHER,-,-,1
2015-04-22T00:00:00Z,13,Theft,16E20,Miscellaneous Business (Non-Specific),12500-12599,HIRAM CLARKE,RD,-,1
2015-04-14T00:00:00Z,20,Theft,16E20,Residence or House,2700-2799,GAELIC GREEN,ST,-,1
2015-04-30T00:00:00Z,19,Theft,16E20,Convenience Store,4400-4499,FUQUA,ST,W,1
2015-04-28T00:00:00Z,17,Theft,16E20,Other Parking Lot,4200-4299,FUQUA,ST,W,1
2015-04-28T00:00:00Z,11,Theft,16E20,Office Building,4400-4499,FUQUA,ST,W,1
2015-04-28T00:00:00Z,19,Burglary,16E20,Residence or House,4300-4399,KNOTTY OAKS,TRL,-,1
2015-04-12T00:00:00Z,15,Theft,16E20,Residence or House,14500-14599,FLEETWELL,DR,-,1
2015-04-07T00:00:00Z,06,Theft,16E20,Convenience Store,4600-4699,FUQUA,ST,W,1
2015-04-04T00:00:00Z,18,Aggravated Assault,16E20,"Road, Street, or Sidewalk",13800-13899,STANCLIFF,-,-,1
2015-04-06T00:00:00Z,12,Theft,16E20,"Electronics Store, Electrical Supplies",4400-4499,FUQUA,ST,W,1
2015-04-06T00:00:00Z,20,Theft,16E20,Residence or House,4400-4499,SMOOTH OAK,LN,-,1
2015-04-05T00:00:00Z,06,Burglary,16E20,Department or Discount Store,4700-4799,FUQUA,ST,W,1
2015-04-01T00:00:00Z,19,Robbery,16E20,Convenience Store,13400-13499,WOODRING,DR,-,1
2015-04-26T00:00:00Z,04,Theft,16E20,Driveway,4300-4399,DALMATIAN,DR,-,1
2015-04-28T00:00:00Z,09,Theft,16E20,Driveway,2700-2799,GAELIC GREEN,ST,-,1
2015-04-21T00:00:00Z,15,Burglary,16E20,Residence or House,13400-13499,MELCHER,DR,-,1
2015-04-19T00:00:00Z,09,Theft,16E20,Bar or Night Club,3400-3499,FUQUA,ST,W,1
2015-04-19T00:00:00Z,12,Theft,16E20,"Road, Street, or Sidewalk",3900-3999,BERAN,DR,-,1
2015-04-15T00:00:00Z,18,Auto Theft,16E20,"Road, Street, or Sidewalk",UNK,NELSON,-,-,1
2015-04-17T00:00:00Z,19,Burglary,16E20,Residence or House,4700-4799,PINEBROOK,LN,-,1
2015-04-18T00:00:00Z,09,Theft,16E20,Convenience Store Parking Lot,5400-5499,ANDERSON,RD,-,1
2015-04-20T00:00:00Z,13,Burglary,16E20,Residence or House,3100-3199,KELLING,DR,-,1
2015-04-20T00:00:00Z,14,Burglary,16E20,Residence or House,13000-13099,BRENTLAWN,CT,-,1
2015-04-21T00:00:00Z,07,Theft,16E20,Driveway,4300-4399,BURAS PASS,LN,-,1
2015-04-24T00:00:00Z,18,Theft,16E20,"Road, Street, or Sidewalk",4100-4199,OREM,DR,W,1
2015-04-23T00:00:00Z,16,Robbery,16E20,Other Parking Lot,14900-14999,WHITE HEATHER,-,-,1
2015-04-08T00:00:00Z,11,Aggravated Assault,16E20,Apartment Parking Lot,3800-3899,FUQUA,ST,W,1
2015-04-08T00:00:00Z,21,Theft,16E20,"Road, Street, or Sidewalk",3800-3899,TIFFANY,DR,-,1
2015-04-09T00:00:00Z,18,Aggravated Assault,16E20,"Road, Street, or Sidewalk",3800-3899,DARLINGHURST,DR,-,1
2015-04-11T00:00:00Z,11,Aggravated Assault,16E20,Residence or House,4200-4299,TIDEWATER,-,-,1
2015-04-14T00:00:00Z,11,Auto Theft,16E20,Other Parking Lot,4000-4099,FUQUA,ST,W,1
2015-04-13T00:00:00Z,17,Robbery,16E20,"Road, Street, or Sidewalk",13900-13999,STANCLIFF,-,-,1
2015-03-20T00:00:00Z,21,Theft,16E20,Residence or House,13900-13999,BUFFALO SPEEDWAY,-,-,1
2015-03-23T00:00:00Z,15,Burglary,16E20,Garage or Carport,4800-4899,FUQUA,ST,W,1
2015-04-05T00:00:00Z,11,Theft,16E20,Grocery Store or Supermarket,4700-4799,FUQUA,ST,W,1
2015-04-29T00:00:00Z,17,Aggravated Assault,16E20,"Road, Street, or Sidewalk",4900-4999,GATEWOOD,AVE,-,1
2015-04-05T00:00:00Z,01,Auto Theft,16E20,Apartment Parking Lot,4400-4499,AIRPORT,BLVD,W,1
2015-04-01T00:00:00Z,07,Theft,16E20,Apartment Parking Lot,3500-3599,DARLINGHURST,DR,-,1
2015-04-13T00:00:00Z,19,Burglary,16E20,Apartment,4400-4499,AIRPORT,BLVD,W,1
2015-04-13T00:00:00Z,20,Aggravated Assault,16E20,"Other, Unknown, or Not Listed",14000-14099,QUENTION,DR,-,3
2015-04-14T00:00:00Z,08,Burglary,16E20,Residence or House,4300-4399,EBBTIDE,DR,-,1
2015-04-13T00:00:00Z,23,Aggravated Assault,16E20,Driveway,4400-4499,AIRPORT,BLVD,W,1
2015-04-12T00:00:00Z,15,Aggravated Assault,16E20,Residence or House,3200-3299,TRAIL LAKE,-,-,1
2015-04-09T00:00:00Z,22,Burglary,16E20,Residence or House,3800-3899,GOULBURN,DR,-,1
2015-04-07T00:00:00Z,12,Aggravated Assault,16E20,Apartment,3800-3899,FUQUA,ST,W,1
2015-04-07T00:00:00Z,14,Theft,16E20,,12900-12999,HIRAM CLARKE,RD,-,1
2015-04-07T00:00:00Z,22,Burglary,16E20,Apartment,4400-4499,AIRPORT,BLVD,W,1
2015-04-21T00:00:00Z,08,Aggravated Assault,16E20,"Road, Street, or Sidewalk",14000-14099,STANCLIFF,-,-,1
2015-04-18T00:00:00Z,15,Theft,16E20,Residence or House,4300-4399,TRAFALGAR,DR,-,1
2015-04-19T00:00:00Z,08,Theft,16E20,Auto Repair,5300-5399,ANDERSON,RD,-,1
2015-04-17T00:00:00Z,09,Burglary,16E20,Residence or House,14400-14499,WHITE HEATHER,-,-,1
2015-04-26T00:00:00Z,10,Theft,16E20,Residence or House,14800-14899,ABERDEEN MEADOW,LN,-,1
2015-04-11T00:00:00Z,07,Burglary,16E20,Residence or House,4000-4099,TIFFANY,DR,-,1
2015-04-12T00:00:00Z,05,Robbery,16E20,"Road, Street, or Sidewalk",4600-4699,PRIMA VERA,DR,-,1
2015-01-06T00:00:00Z,07,Theft,16E20,"Church, Synagogue, or Temple Parking Lot",3800-3899,FUQUA,ST,W,1
2015-04-04T00:00:00Z,00,Aggravated Assault,16E20,Driveway,14400-14499,PLATZER,DR,-,2
2015-04-06T00:00:00Z,17,Rape,16E20,Residence or House,3700-3799,GOULBURN,DR,-,1
2015-04-06T00:00:00Z,13,Theft,16E20,"Road, Street, or Sidewalk",5100-5199,HEATHERBLOOM,DR,-,1
2015-04-16T00:00:00Z,11,Burglary,16E20,Residence or House,3900-3999,RIPPLEBROOK,DR,-,1
2015-04-15T00:00:00Z,22,Theft,16E20,"Road, Street, or Sidewalk",4100-4199,BOYNTON,DR,-,1
2015-04-15T00:00:00Z,02,Murder,16E20,Residence or House,3100-3199,TIDEWATER,-,-,2
2015-04-17T00:00:00Z,06,Theft,16E20,Driveway,4600-4699,MI ESTADO,CT,-,1
2015-04-17T00:00:00Z,12,Burglary,16E20,Mobile Home,4700-4799,ANDERSON,RD,-,1
2015-04-24T00:00:00Z,06,Burglary,16E20,Convenience Store,4100-4199,OREM,DR,W,1
2015-04-22T00:00:00Z,17,Burglary,16E20,Residence or House,13000-13099,CHERTON,CT,-,1
2015-04-21T00:00:00Z,16,Burglary,16E20,Residence or House,2900-2999,STEELHEAD,DR,-,1
2015-04-26T00:00:00Z,03,Theft,16E20,Driveway,4400-4499,KNOTTYNOLD,LN,-,1
2015-04-24T00:00:00Z,12,Theft,16E20,Driveway,3800-3899,BELGRADE,DR,-,1
2015-04-25T00:00:00Z,19,Robbery,16E20,Miscellaneous Business (Non-Specific),4400-4499,FUQUA,ST,W,1
2015-04-27T00:00:00Z,06,Theft,16E30,Driveway,5200-5299,SAN PABLO GARDENS,DR,-,1
2015-04-23T00:00:00Z,20,Aggravated Assault,16E30,"Road, Street, or Sidewalk",7300-7399,SAM HOUSTON,PKWY,S,2
2015-04-18T00:00:00Z,10,Theft,16E30,Driveway,13700-13799,ROCKY BLUFF,DR,-,1
2015-04-01T00:00:00Z,18,Theft,16E30,Grocery Store or Supermarket,12300-12399,MAIN,ST,-,1
2015-04-13T00:00:00Z,11,Theft,16E30,Laundry or Dry Cleaners Parking Lot,14500-14599,POST OAK,RD,S,1
2015-04-07T00:00:00Z,14,Robbery,16E30,Restaurant or Cafeteria Parking Lot,7400-7499,SAM HOUSTON,PKWY,S,1
2015-04-10T00:00:00Z,00,Aggravated Assault,16E30,"Road, Street, or Sidewalk",6400-6499,PADDINGTON,-,-,1
2015-04-26T00:00:00Z,10,Auto Theft,16E30,Apartment Parking Lot,12800-12899,DUNLAP,ST,-,1
2015-04-25T00:00:00Z,22,Auto Theft,16E30,Driveway,6000-6099,HEATHERBROOK,DR,-,1
2015-04-27T00:00:00Z,20,Burglary,16E30,Apartment,13900-13999,HILLCROFT,-,-,1
2015-04-24T00:00:00Z,12,Theft,16E30,"Laundry, Dry Cleaners, Washaterias",5300-5399,OREM,DR,W,1
2015-04-22T00:00:00Z,08,Theft,16E30,Apartment Parking Lot,13900-13999,HILLCROFT,-,-,1
2015-04-06T00:00:00Z,10,Theft,16E30,Commercial Parking Lot or Garage,14500-14599,POST OAK,RD,S,1
2015-04-30T00:00:00Z,16,Theft,16E30,Residence or House,12200-12299,ZAVALLA,-,-,1
2015-04-30T00:00:00Z,11,Theft,16E30,Miscellaneous Business (Non-Specific),15100-15199,POST OAK,RD,S,1
2015-04-04T00:00:00Z,23,Robbery,16E30,Residence or House,5900-5999,BROOKFIELD,DR,-,1
2015-04-14T00:00:00Z,10,Theft,16E30,"Other, Unknown, or Not Listed",6400-6499,BROOKFIELD,DR,-,1
2015-04-27T00:00:00Z,03,Robbery,16E30,Bar or Night Club,12800-12899,CARLSBAD,ST,-,1
2015-04-18T00:00:00Z,23,Theft,16E30,Residence or House,13400-13499,MIRACLE,LN,-,1
2015-04-18T00:00:00Z,08,Auto Theft,16E30,Residence or House,6000-6099,BROOKFIELD,DR,-,1
2015-04-17T00:00:00Z,10,Theft,16E30,Miscellaneous Business (Non-Specific),13600-13699,FONDREN,RD,-,1
2015-04-16T00:00:00Z,07,Theft,16E30,Driveway,5100-5199,GRASILLA,DR,-,1
2015-04-15T00:00:00Z,20,Auto Theft,16E30,Commercial Parking Lot or Garage,5500-5599,TIDEWATER,-,-,1
2015-04-04T00:00:00Z,03,Burglary,16E30,Miscellaneous Business (Non-Specific),15200-15299,POST OAK,RD,S,1
2015-04-29T00:00:00Z,09,Theft,16E30,Other Parking Lot,13700-13799,STANCLIFF,-,-,1
2015-04-24T00:00:00Z,07,Auto Theft,16E30,Service or Gas Station,12900-12999,POST OAK,RD,S,1
2015-04-26T00:00:00Z,11,Robbery,16E30,Service or Gas Station,13500-13599,POST OAK,RD,S,1
2015-04-06T00:00:00Z,14,Robbery,16E30,Service or Gas Station,12900-12999,POST OAK,RD,S,1
2015-04-08T00:00:00Z,05,Theft,16E30,Service or Gas Station,15200-15299,POST OAK,RD,S,1
2015-04-13T00:00:00Z,16,Auto Theft,16E30,Residence or House,13400-13499,MIRACLE,LN,-,1
2015-04-12T00:00:00Z,11,Theft,16E30,"Road, Street, or Sidewalk",14700-14799,MAIN,ST,-,1
2015-04-11T00:00:00Z,14,Robbery,16E30,Service or Gas Station,12400-12499,CHIMNEY ROCK,RD,-,1
2015-04-29T00:00:00Z,17,Theft,16E30,Residence or House,12500-12599,ARP,ST,-,1
2015-04-09T00:00:00Z,23,Theft,16E30,Grocery Store or Supermarket,6200-6299,GREENPARK MANOR,LN,-,1
2015-04-06T00:00:00Z,15,Burglary,16E30,Residence or House,6900-6999,RIVER BLUFF,DR,-,1
2015-04-11T00:00:00Z,14,Robbery,16E30,Other Parking Lot,5500-5599,OREM,DR,W,1
2015-04-04T00:00:00Z,11,Theft,16E30,Residence or House,6800-6899,RIVER BLUFF,DR,-,1
2015-04-05T00:00:00Z,17,Theft,16E30,Freeway Service Road,13900-13999,FONDREN,RD,-,1
2015-03-27T00:00:00Z,20,Theft,16E30,Bar or Night Club,13100-13199,POST OAK,RD,S,1
2015-04-02T00:00:00Z,09,Theft,16E30,Service or Gas Station,5200-5299,ALLUM,RD,-,1
2015-04-15T00:00:00Z,10,Burglary,16E30,Apartment,13900-13999,HILLCROFT,-,-,1
2015-04-16T00:00:00Z,19,Theft,16E30,"Road, Street, or Sidewalk",12800-12899,DUNLAP,ST,-,1
2015-04-24T00:00:00Z,11,Auto Theft,16E30,Apartment Parking Lot,12900-12999,POST OAK,RD,S,1
2015-04-22T00:00:00Z,13,Theft,16E30,"Physician, Doctor, Dentist's Office",14200-14299,POST OAK,RD,S,1
2015-04-27T00:00:00Z,01,Theft,16E30,Convenience Store Parking Lot,12600-12699,ESTRELLA,CT,-,1
2015-04-22T00:00:00Z,12,Theft,16E30,,13900-13999,POST OAK,RD,S,1
2015-04-17T00:00:00Z,07,Auto Theft,16E30,Convenience Store Parking Lot,13500-13599,POST OAK,RD,S,1
2015-04-08T00:00:00Z,00,Robbery,16E30,Service or Gas Station,13100-13199,POST OAK,RD,S,1
2015-04-07T00:00:00Z,10,Theft,16E30,Service or Gas Station,12900-12999,POST OAK,RD,S,1
2015-04-04T00:00:00Z,13,Theft,16E30,Residence or House,5300-5399,TIDEWATER,-,-,1
2015-04-04T00:00:00Z,15,Theft,16E30,Laundry or Dry Cleaners Parking Lot,5300-5399,OREM,DR,W,1
2015-04-04T00:00:00Z,17,Burglary,16E30,Residence or House,5200-5299,SAN PABLO GARDENS,DR,-,1
2015-04-02T00:00:00Z,08,Theft,16E30,Miscellaneous Business (Non-Specific),5200-5299,ALLUM,RD,-,1
2015-04-04T00:00:00Z,20,Theft,16E30,Service or Gas Station,12900-12999,POST OAK,RD,S,1
2015-04-22T00:00:00Z,16,Burglary,16E30,Residence or House,5500-5599,COASTAL,WAY,-,1
2015-04-20T00:00:00Z,17,Burglary,16E30,Residence or House,13400-13499,NAT TURNER,WAY,-,1
2015-04-15T00:00:00Z,23,Robbery,16E30,Apartment Parking Lot,12900-12999,POST OAK,RD,S,1
2015-04-16T00:00:00Z,08,Theft,16E30,Drug Store or Medical Supply,5500-5599,OREM,DR,W,1
2015-04-27T00:00:00Z,22,Theft,16E30,Laundry or Dry Cleaners Parking Lot,5300-5399,OREM,DR,W,1
2015-04-27T00:00:00Z,08,Theft,16E30,Service or Gas Station,5200-5299,ALLUM,RD,-,1
2015-04-30T00:00:00Z,04,Theft,16E30,Residence or House,4900-4999,CANCUN,DR,N,1
2015-04-23T00:00:00Z,12,Theft,16E30,Other Parking Lot,14000-14099,POST OAK,RD,S,1
2015-04-30T00:00:00Z,13,Aggravated Assault,16E30,Apartment,12200-12299,ORMANDY,-,-,1
2015-04-23T00:00:00Z,09,Burglary,16E40,Residence or House,6600-6699,LAUGHLIN,DR,-,1
2015-04-25T00:00:00Z,07,Aggravated Assault,16E40,Residence or House,6900-6999,CHASEWOOD,DR,-,1
2015-04-29T00:00:00Z,15,Burglary,16E40,Residence or House,15000-15099,TIMBERLEA,DR,-,1
2015-04-26T00:00:00Z,16,Theft,16E40,Convenience Store,5400-5499,COURT,RD,-,1
2015-04-28T00:00:00Z,13,Robbery,16E40,Miscellaneous Business (Non-Specific),3700-3799,MCHARD,RD,-,1
2015-04-16T00:00:00Z,14,Burglary,16E40,Residence or House,15900-15999,CLARKE SPRINGS,DR,-,1
2015-04-14T00:00:00Z,13,Auto Theft,16E40,Residence or House,5700-5799,MELANITE,AVE,-,1
2015-04-20T00:00:00Z,13,Auto Theft,16E40,Residence or House,15900-15999,INWOOD,LN,-,1
2015-04-06T00:00:00Z,18,Theft,16E40,Drug Store or Medical Supply,16200-16299,POST OAK,RD,S,1
2015-04-02T00:00:00Z,17,Theft,16E40,Apartment Parking Lot,7200-7299,CHASEWOOD,DR,-,1
2015-04-08T00:00:00Z,11,Auto Theft,16E40,"Road, Street, or Sidewalk",6500-6599,BANTA,DR,-,1
2015-04-07T00:00:00Z,11,Aggravated Assault,16E40,Residence or House,6500-6599,RIDGECREEK,DR,W,1
2015-04-13T00:00:00Z,09,Theft,16E40,Driveway,16600-16699,PARK MANOR,-,-,1
2015-04-02T00:00:00Z,11,Aggravated Assault,16E40,Residence or House,7500-7599,APPLE RIDGE,CT,-,1
2015-04-03T00:00:00Z,18,Auto Theft,16E40,Residence or House,6400-6499,FUQUA,ST,W,1
2015-04-02T00:00:00Z,23,Auto Theft,16E40,"Road, Street, or Sidewalk",6000-6099,QUIET VILLAGE,CT,-,2
2015-04-07T00:00:00Z,13,Burglary,16E40,Residence or House,15400-15499,GATEVIEW,LN,-,1
2015-04-10T00:00:00Z,17,Theft,16E40,Driveway,5000-5099,RIDGEWEST,DR,-,1
2015-04-17T00:00:00Z,19,Robbery,16E40,Convenience Store,7600-7699,FUQUA,ST,W,1
2015-04-17T00:00:00Z,11,Theft,16E40,Driveway,16600-16699,QUAIL PRAIRIE,DR,-,1
2015-04-13T00:00:00Z,17,Theft,16E40,Residence or House,7800-7899,CHASEVIEW,DR,-,1
2015-04-21T00:00:00Z,09,Theft,16E40,Residence or House,6800-6899,JADWIN,CT,-,1
2015-04-25T00:00:00Z,13,Theft,16E40,Residence or House,5700-5799,IRISH HILL,DR,-,1
2015-04-27T00:00:00Z,07,Auto Theft,16E40,Driveway,16600-16699,QUAIL MEADOW,DR,-,1
2015-04-24T00:00:00Z,20,Aggravated Assault,16E40,Residence or House,16300-16399,RAPIDCREEK,DR,-,1
2015-04-17T00:00:00Z,09,Burglary,16E40,Condominium,6800-6899,CHASEWOOD,DR,-,1
2015-04-16T00:00:00Z,12,Theft,16E40,Driveway,4900-4999,BEECHAVEN,DR,-,1
2015-04-16T00:00:00Z,17,Theft,16E40,Driveway,15300-15399,WILLVIEW,RD,-,1
2015-04-19T00:00:00Z,01,Robbery,16E40,"Road, Street, or Sidewalk",16200-16299,BANTAM RIDGE,CT,-,1
2015-04-20T00:00:00Z,16,Burglary,16E40,Residence or House,7700-7799,SIGN,-,-,1
2015-03-10T00:00:00Z,11,Theft,16E40,Driveway,6800-6899,MACZALI,DR,-,1
2015-04-05T00:00:00Z,07,Aggravated Assault,16E40,"Road, Street, or Sidewalk",5000-5099,CASTLECREEK,LN,-,1
2015-04-11T00:00:00Z,18,Theft,16E40,"Church, Synagogue, or Temple",8200-8299,DAWN QUAIL,CT,-,1
2015-04-12T00:00:00Z,16,Theft,16E40,Residence or House,15800-15899,CLARKE SPRINGS,DR,-,1
2015-04-01T00:00:00Z,15,Theft,16E40,Driveway,15700-15799,IRONSIDE HILL,DR,-,1
2015-04-02T00:00:00Z,09,Theft,16E40,Driveway,16700-16799,LONE QUAIL,CT,-,1
2015-04-27T00:00:00Z,08,Theft,16E40,Driveway,16300-16399,SETTER,CT,-,1
2015-04-27T00:00:00Z,04,Auto Theft,16E40,Residence or House,8300-8399,QUAIL VIEW,DR,-,1
2015-04-25T00:00:00Z,06,Auto Theft,16E40,Driveway,16700-16799,QUAIL BRIAR,DR,-,1
2015-04-16T00:00:00Z,12,Robbery,16E40,"Vacant Single Occ Resd(House,Townhs,Dplex)",4600-4699,BRYANT RIDGE,RD,-,1
2015-04-16T00:00:00Z,09,Theft,16E40,Driveway,7100-7199,CHASEWOOD,DR,-,1
2015-04-16T00:00:00Z,00,Theft,16E40,Driveway,7000-7099,THORNWILD,RD,-,1
2015-04-18T00:00:00Z,08,Theft,16E40,Driveway,8300-8399,BLOSSOM BELL,LN,-,1
2015-04-19T00:00:00Z,22,Theft,16E40,Grocery Store or Supermarket,16200-16299,POST OAK,RD,S,1
2015-04-28T00:00:00Z,05,Theft,16E40,Residence or House,7100-7199,CHASEWOOD,DR,-,1
2015-04-27T00:00:00Z,21,Robbery,16E40,Department or Discount Store,7600-7699,FUQUA,ST,W,1
2015-04-03T00:00:00Z,16,Burglary,16E40,Residence or House,5900-5999,ARTHINGTON,AVE,-,1
2015-04-08T00:00:00Z,08,Theft,16E40,Driveway,16000-16099,BROADRIDGE,RD,-,1
2015-04-10T00:00:00Z,16,Theft,16E40,Laundry or Dry Cleaners Parking Lot,16100-16199,POST OAK,RD,S,1
2015-04-14T00:00:00Z,12,Theft,16E40,Drug Store or Medical Supply,16200-16299,POST OAK,RD,S,1
2015-04-16T00:00:00Z,07,Theft,16E40,Driveway,6700-6799,ROWELL,CT,-,1
2015-04-18T00:00:00Z,07,Theft,16E40,Driveway,16500-16599,AMY RIDGE,RD,-,1
2015-04-23T00:00:00Z,11,Burglary,16E40,Residence or House,7700-7799,SIGN,-,-,1
2015-04-27T00:00:00Z,10,Auto Theft,16E40,"Road, Street, or Sidewalk",8300-8399,BIRD MEADOW,LN,-,1
2015-04-29T00:00:00Z,12,Theft,16E40,Driveway,8200-8299,QUAIL HILLS,DR,-,1
2015-04-30T00:00:00Z,15,Theft,16E40,Residence or House,4800-4899,RAVEN RIDGE,DR,-,1
2015-04-16T00:00:00Z,06,Theft,16E40,Driveway,16400-16499,QUAIL MEADOW,CT,-,1
2015-04-21T00:00:00Z,04,Theft,16E40,Convenience Store,6600-6699,FUQUA,ST,W,1
2015-04-20T00:00:00Z,16,Burglary,16E40,Residence or House,7100-7199,BAHIA,LN,-,1
2015-04-27T00:00:00Z,16,Theft,16E40,Residence or House,15900-15999,RIDGEROE,-,-,1
2015-04-24T00:00:00Z,01,Aggravated Assault,16E40,"Road, Street, or Sidewalk",5400-5499,RIDGE WIND,LN,-,2
2015-04-24T00:00:00Z,07,Burglary,16E40,Residence or House,6700-6799,INDIAN LAKE,DR,-,1
2015-04-24T00:00:00Z,14,Theft,16E40,Residence or House,4800-4899,RIDGECREEK,DR,E,1
2015-04-22T00:00:00Z,09,Burglary,16E40,Residence or House,5700-5799,MELANITE,AVE,-,1
2015-04-08T00:00:00Z,20,Theft,16E40,"Road, Street, or Sidewalk",5200-5299,RIDGETURN,DR,-,1
2015-04-04T00:00:00Z,22,Aggravated Assault,16E40,"Road, Street, or Sidewalk",16500-16599,LOST QUAIL,DR,-,2
2015-04-05T00:00:00Z,10,Theft,16E40,Residence or House,7800-7899,CHASEWOOD,DR,-,1
2015-04-06T00:00:00Z,02,Theft,16E40,Residence or House,8400-8499,BEEMEADOW,LN,-,1
2015-04-01T00:00:00Z,15,Auto Theft,16E40,Driveway,16600-16699,GOLD RIDGE,LN,-,1
2015-04-02T00:00:00Z,08,Auto Theft,16E40,"Road, Street, or Sidewalk",16800-16899,RAPIDCREEK,DR,-,1
2015-04-29T00:00:00Z,22,Burglary,16E40,Residence or House,15700-15799,CLARKE SPRINGS,DR,-,1
2015-04-29T00:00:00Z,08,Auto Theft,16E40,Driveway,16600-16699,QUAIL RUN,DR,-,1
2015-04-03T00:00:00Z,02,Robbery,16E40,Residence or House,15400-15499,GATEVIEW,LN,-,1
2015-04-06T00:00:00Z,14,Theft,16E40,Driveway,16400-16499,QUAIL MEADOW,CT,-,1
2015-04-09T00:00:00Z,14,Theft,16E40,Rental Storage Facility,6200-6299,MCHARD,RD,-,1
2015-04-10T00:00:00Z,23,Burglary,16E40,Residence or House,4600-4699,CALLERY CREEK,DR,-,1
2015-04-21T00:00:00Z,21,Aggravated Assault,16E40,Driveway,15700-15799,CLARKE SPRINGS,DR,-,1
2015-04-23T00:00:00Z,16,Theft,16E40,Driveway,6000-6099,SANTA CHRISTI,DR,-,1
2015-04-24T00:00:00Z,07,Auto Theft,16E40,Driveway,15800-15899,BLUE RIDGE,RD,-,1
2015-04-26T00:00:00Z,18,Theft,16E40,Residence or House,4900-4999,BRYANT RIDGE,RD,-,1
2015-04-16T00:00:00Z,05,Theft,16E40,Driveway,16700-16799,QUAIL MEADOW,DR,-,1
2015-04-20T00:00:00Z,07,Theft,16E40,Residence or House,7200-7299,CHASEWOOD,DR,-,1
2015-04-10T00:00:00Z,08,Burglary,16E40,Residence or House,4800-4899,RAVEN RIDGE,DR,-,1
2015-04-10T00:00:00Z,14,Theft,16E40,Department or Discount Store,7600-7699,FUQUA,ST,W,1
