beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,total23,last12mos,total_prior4years,avg_prior4years,inc_19to22,inc_19tolast12,inc_22tolast12,inc_prior4yearavgtolast12,rate19,rate20,rate21,rate22,rate_last12,rate_prior4years
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Theft from building,23D,27,12,12,14,10,11,65,16.2,-48.1,-59.3,-21.4,-32.1,117.4,52.2,52.2,60.9,47.8,70.4
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,From coin-operated machine or device,23E,0,0,1,1,0,0,2,0.5,NA,NA,-100,-100,0,0,4.3,4.3,0,2.2
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Theft from motor vehicle,23F,309,191,173,239,210,224,912,228,-22.7,-27.5,-6.3,-1.8,1343.5,830.4,752.2,1039.1,973.9,991.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Theft of motor vehicle parts or accessory,23G,63,60,87,86,72,77,296,74,36.5,22.2,-10.5,4.1,273.9,260.9,378.3,373.9,334.8,321.7
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,All other larceny,23H,152,145,138,140,135,145,575,143.8,-7.9,-4.6,3.6,0.8,660.9,630.4,600,608.7,630.4,625.2
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Motor vehicle theft,240,55,68,55,89,95,98,267,66.8,61.8,78.2,10.1,46.7,239.1,295.7,239.1,387,426.1,290.4
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Counterfeiting, forgery",250,36,21,34,27,27,28,118,29.5,-25,-22.2,3.7,-5.1,156.5,91.3,147.8,117.4,121.7,128.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"False pretenses, swindle",26A,27,15,20,23,19,20,85,21.2,-14.8,-25.9,-13,-5.7,117.4,65.2,87,100,87,92.2
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Credit card, ATM fraud",26B,44,17,17,20,17,18,98,24.5,-54.5,-59.1,-10,-26.5,191.3,73.9,73.9,87,78.3,106.5
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Impersonation,26C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Welfare fraud,26D,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Wire fraud,26E,0,0,1,0,0,0,1,0.2,NA,NA,NA,-100,0,0,4.3,0,0,0.9
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Identify theft,26F,15,38,34,46,28,28,133,33.2,206.7,86.7,-39.1,-15.7,65.2,165.2,147.8,200,121.7,144.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Hacking/Computer Invasion,26G,4,1,0,1,1,1,6,1.5,-75,-75,0,-33.3,17.4,4.3,0,4.3,4.3,6.5
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Embezzlement,270,3,3,3,0,4,4,9,2.2,-100,33.3,NA,81.8,13,13,13,0,17.4,9.6
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Stolen property offenses,280,1,2,2,1,2,3,6,1.5,0,200,200,100,4.3,8.7,8.7,4.3,13,6.5
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Destruction, damage, vandalism",290,92,98,106,121,101,108,417,104.2,31.5,17.4,-10.7,3.6,400,426.1,460.9,526.1,469.6,453
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Drug, narcotic violations",35A,29,30,31,29,21,24,119,29.8,0,-17.2,-17.2,-19.5,126.1,130.4,134.8,126.1,104.3,129.6
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Drug equipment violations,35B,6,7,4,9,6,7,26,6.5,50,16.7,-22.2,7.7,26.1,30.4,17.4,39.1,30.4,28.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Incest,36A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Statutory rape,36B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Pornographs, obscene material",370,2,4,3,3,3,3,12,3,50,50,0,0,8.7,17.4,13,13,13,13
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Betting/wagering,39A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Promoting gambling,39B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Gambling equipment violations,39C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Prostitution,40A,0,0,1,0,0,0,1,0.2,NA,NA,NA,-100,0,0,4.3,0,0,0.9
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Assisting or promoting prostitution,40B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Purchasing prostitution,40C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Bribery,510,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,4.3,0,0,0,0.9
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Weapon law violations,520,9,12,12,11,8,9,44,11,22.2,0,-18.2,-18.2,39.1,52.2,52.2,47.8,39.1,47.8
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Human Trafficking/Commercial Sex Act,64A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Human Trafficking/Involuntary Servitude,64B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Animal Cruelty,720,2,2,3,1,3,3,8,2,-50,50,200,50,8.7,8.7,13,4.3,13,8.7
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Bad checks,90A,0,2,0,0,0,0,2,0.5,NA,NA,NA,-100,0,8.7,0,0,0,2.2
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Curfew, loitering, vagrancy violations",90B,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,4.3,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Disorderly conduct,90C,0,8,16,11,11,11,35,8.8,NA,NA,0,25,0,34.8,69.6,47.8,47.8,38.3
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Driving under the influence,90D,0,75,54,39,27,28,168,42,NA,NA,-28.2,-33.3,0,326.1,234.8,169.6,121.7,182.6
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Drunkenness,90E,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,4.3,0,0,0,0.9
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,"Family offenses, no violence",90F,0,4,3,1,3,3,8,2,NA,NA,200,50,0,17.4,13,4.3,13,8.7
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Liquor law violations,90G,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Peeping tom,90H,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Runaway,90I,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,Trespass of real property,90J,0,23,43,35,66,68,101,25.2,NA,NA,94.3,169.8,0,100,187,152.2,295.7,109.6
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",23000,All other offenses,90Z,0,43,63,85,51,56,191,47.8,NA,NA,-34.1,17.2,0,187,273.9,369.6,243.5,207.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Murder, non-negligent",09A,5,6,8,6,1,1,25,6.2,20,-80,-83.3,-83.9,38.5,46.2,61.5,46.2,7.7,47.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Negligent manslaughter,09B,0,0,2,0,0,0,2,0.5,NA,NA,NA,-100,0,0,15.4,0,0,3.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Justifiable homicide,09C,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Kidnapping, abduction",100,3,4,1,9,5,5,17,4.2,200,66.7,-44.4,19,23.1,30.8,7.7,69.2,38.5,32.3
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Forcible rape,11A,8,10,6,6,6,7,30,7.5,-25,-12.5,16.7,-6.7,61.5,76.9,46.2,46.2,53.8,57.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Forcible sodomy,11B,7,6,5,5,7,7,23,5.8,-28.6,0,40,20.7,53.8,46.2,38.5,38.5,53.8,44.6
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Sexual assault with an object,11C,0,1,0,1,0,0,2,0.5,NA,NA,-100,-100,0,7.7,0,7.7,0,3.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Forcible fondling,11D,5,3,6,2,6,7,16,4,-60,40,250,75,38.5,23.1,46.2,15.4,53.8,30.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Robbery,120,96,100,75,68,70,72,339,84.8,-29.2,-25,5.9,-15.1,738.5,769.2,576.9,523.1,553.8,652.3
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Aggravated Assault,13A,186,223,241,190,193,204,840,210,2.2,9.7,7.4,-2.9,1430.8,1715.4,1853.8,1461.5,1569.2,1615.4
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Simple assault,13B,344,310,276,255,297,309,1185,296.2,-25.9,-10.2,21.2,4.3,2646.2,2384.6,2123.1,1961.5,2376.9,2278.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Intimidation,13C,166,199,232,199,182,192,796,199,19.9,15.7,-3.5,-3.5,1276.9,1530.8,1784.6,1530.8,1476.9,1530.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Arson,200,6,7,11,6,9,9,30,7.5,0,50,50,20,46.2,53.8,84.6,46.2,69.2,57.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Extortion, Blackmail",210,0,0,3,2,6,6,5,1.2,NA,NA,200,400,0,0,23.1,15.4,46.2,9.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Burglary, Breaking and Entering",220,183,191,183,127,141,147,684,171,-30.6,-19.7,15.7,-14,1407.7,1469.2,1407.7,976.9,1130.8,1315.4
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Pocket-picking,23A,6,3,1,4,3,4,14,3.5,-33.3,-33.3,0,14.3,46.2,23.1,7.7,30.8,30.8,26.9
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Purse-snatching,23B,3,3,1,5,2,2,12,3,66.7,-33.3,-60,-33.3,23.1,23.1,7.7,38.5,15.4,23.1
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Shoplifting,23C,87,59,39,36,42,46,221,55.2,-58.6,-47.1,27.8,-16.7,669.2,453.8,300,276.9,353.8,424.6
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Theft from building,23D,33,27,24,27,26,26,111,27.8,-18.2,-21.2,-3.7,-6.5,253.8,207.7,184.6,207.7,200,213.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,From coin-operated machine or device,23E,0,0,1,0,0,0,1,0.2,NA,NA,NA,-100,0,0,7.7,0,0,1.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Theft from motor vehicle,23F,133,114,123,138,149,156,508,127,3.8,17.3,13,22.8,1023.1,876.9,946.2,1061.5,1200,976.9
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Theft of motor vehicle parts or accessory,23G,44,72,95,91,54,59,302,75.5,106.8,34.1,-35.2,-21.9,338.5,553.8,730.8,700,453.8,580.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,All other larceny,23H,179,195,179,229,211,224,782,195.5,27.9,25.1,-2.2,14.6,1376.9,1500,1376.9,1761.5,1723.1,1503.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Motor vehicle theft,240,118,130,149,149,155,173,546,136.5,26.3,46.6,16.1,26.7,907.7,1000,1146.2,1146.2,1330.8,1050
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Counterfeiting, forgery",250,28,28,26,17,26,26,99,24.8,-39.3,-7.1,52.9,4.8,215.4,215.4,200,130.8,200,190.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"False pretenses, swindle",26A,14,11,17,15,15,15,57,14.2,7.1,7.1,0,5.6,107.7,84.6,130.8,115.4,115.4,109.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Credit card, ATM fraud",26B,48,14,21,25,24,25,108,27,-47.9,-47.9,0,-7.4,369.2,107.7,161.5,192.3,192.3,207.7
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Impersonation,26C,4,0,0,4,2,2,8,2,0,-50,-50,0,30.8,0,0,30.8,15.4,15.4
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Welfare fraud,26D,0,0,0,1,0,0,1,0.2,NA,NA,-100,-100,0,0,0,7.7,0,1.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Wire fraud,26E,0,0,0,1,0,0,1,0.2,NA,NA,-100,-100,0,0,0,7.7,0,1.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Identify theft,26F,16,14,41,22,34,34,93,23.2,37.5,112.5,54.5,46.6,123.1,107.7,315.4,169.2,261.5,178.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Hacking/Computer Invasion,26G,1,0,0,1,1,1,2,0.5,0,0,0,100,7.7,0,0,7.7,7.7,3.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Embezzlement,270,4,3,1,2,2,2,10,2.5,-50,-50,0,-20,30.8,23.1,7.7,15.4,15.4,19.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Stolen property offenses,280,8,11,8,9,14,14,36,9,12.5,75,55.6,55.6,61.5,84.6,61.5,69.2,107.7,69.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Destruction, damage, vandalism",290,145,193,183,183,210,216,704,176,26.2,49,18,22.7,1115.4,1484.6,1407.7,1407.7,1661.5,1353.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Drug, narcotic violations",35A,144,143,144,99,70,76,530,132.5,-31.2,-47.2,-23.2,-42.6,1107.7,1100,1107.7,761.5,584.6,1019.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Drug equipment violations,35B,24,28,23,24,11,12,99,24.8,0,-50,-50,-51.6,184.6,215.4,176.9,184.6,92.3,190.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Incest,36A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Statutory rape,36B,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,7.7,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Pornographs, obscene material",370,0,2,3,2,2,2,7,1.8,NA,NA,0,11.1,0,15.4,23.1,15.4,15.4,13.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Betting/wagering,39A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Promoting gambling,39B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Gambling equipment violations,39C,0,1,1,1,0,0,3,0.8,NA,NA,-100,-100,0,7.7,7.7,7.7,0,6.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Prostitution,40A,34,12,9,6,6,6,61,15.2,-82.4,-82.4,0,-60.5,261.5,92.3,69.2,46.2,46.2,116.9
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Assisting or promoting prostitution,40B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Purchasing prostitution,40C,17,4,2,0,2,2,23,5.8,-100,-88.2,NA,-65.5,130.8,30.8,15.4,0,15.4,44.6
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Bribery,510,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Weapon law violations,520,29,43,48,59,21,25,179,44.8,103.4,-13.8,-57.6,-44.2,223.1,330.8,369.2,453.8,192.3,344.6
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Human Trafficking/Commercial Sex Act,64A,0,2,0,1,0,0,3,0.8,NA,NA,-100,-100,0,15.4,0,7.7,0,6.2
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Human Trafficking/Involuntary Servitude,64B,0,0,1,0,0,0,1,0.2,NA,NA,NA,-100,0,0,7.7,0,0,1.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Animal Cruelty,720,1,3,5,8,4,4,17,4.2,700,300,-50,-4.8,7.7,23.1,38.5,61.5,30.8,32.3
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Bad checks,90A,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Curfew, loitering, vagrancy violations",90B,0,0,0,1,0,0,1,0.2,NA,NA,-100,-100,0,0,0,7.7,0,1.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Disorderly conduct,90C,0,24,19,26,23,24,69,17.2,NA,NA,-7.7,39.5,0,184.6,146.2,200,184.6,132.3
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Driving under the influence,90D,0,77,77,45,30,35,199,49.8,NA,NA,-22.2,-29.7,0,592.3,592.3,346.2,269.2,383.1
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Drunkenness,90E,0,4,3,2,1,1,9,2.2,NA,NA,-50,-54.5,0,30.8,23.1,15.4,7.7,16.9
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,"Family offenses, no violence",90F,0,8,9,1,3,3,18,4.5,NA,NA,200,-33.3,0,61.5,69.2,7.7,23.1,34.6
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Liquor law violations,90G,0,1,0,0,3,3,1,0.2,NA,NA,NA,1400,0,7.7,0,0,23.1,1.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Peeping tom,90H,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Runaway,90I,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,Trespass of real property,90J,0,62,73,105,145,155,240,60,NA,NA,47.6,158.3,0,476.9,561.5,807.7,1192.3,461.5
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",13000,All other offenses,90Z,0,178,192,168,148,156,538,134.5,NA,NA,-7.1,16,0,1369.2,1476.9,1292.3,1200,1034.6
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,"Murder, non-negligent",09A,1,3,8,6,3,3,18,4.5,500,200,-50,-33.3,5,15,40,30,15,22.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Negligent manslaughter,09B,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Justifiable homicide,09C,0,0,0,1,0,0,1,0.2,NA,NA,-100,-100,0,0,0,5,0,1
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,"Kidnapping, abduction",100,2,4,1,4,6,6,11,2.8,100,200,50,114.3,10,20,5,20,30,14
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Forcible rape,11A,11,5,6,7,4,6,29,7.2,-36.4,-45.5,-14.3,-16.7,55,25,30,35,30,36
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Forcible sodomy,11B,7,3,1,8,6,6,19,4.8,14.3,-14.3,-25,25,35,15,5,40,30,24
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Sexual assault with an object,11C,0,2,0,0,0,0,2,0.5,NA,NA,NA,-100,0,10,0,0,0,2.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Forcible fondling,11D,9,8,11,8,4,5,36,9,-11.1,-44.4,-37.5,-44.4,45,40,55,40,25,45
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Robbery,120,167,141,133,109,125,140,550,137.5,-34.7,-16.2,28.4,1.8,835,705,665,545,700,687.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Aggravated Assault,13A,206,239,231,221,205,216,897,224.2,7.3,4.9,-2.3,-3.7,1030,1195,1155,1105,1080,1121
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Simple assault,13B,389,381,342,343,315,329,1455,363.8,-11.8,-15.4,-4.1,-9.6,1945,1905,1710,1715,1645,1819
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Intimidation,13C,189,258,183,232,233,243,862,215.5,22.8,28.6,4.7,12.8,945,1290,915,1160,1215,1077.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Arson,200,4,12,6,7,4,5,29,7.2,75,25,-28.6,-30.6,20,60,30,35,25,36
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,"Extortion, Blackmail",210,2,2,2,7,0,0,13,3.2,250,-100,-100,-100,10,10,10,35,0,16
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,"Burglary, Breaking and Entering",220,154,143,137,142,170,178,576,144,-7.8,15.6,25.4,23.6,770,715,685,710,890,720
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Pocket-picking,23A,6,10,1,4,7,7,21,5.2,-33.3,16.7,75,34.6,30,50,5,20,35,26
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Purse-snatching,23B,12,10,8,3,9,9,33,8.2,-75,-25,200,9.8,60,50,40,15,45,41
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Shoplifting,23C,733,685,386,386,442,470,2190,547.5,-47.3,-35.9,21.8,-14.2,3665,3425,1930,1930,2350,2737.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Theft from building,23D,71,70,27,20,9,9,188,47,-71.8,-87.3,-55,-80.9,355,350,135,100,45,235
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,From coin-operated machine or device,23E,5,6,3,4,2,2,18,4.5,-20,-60,-50,-55.6,25,30,15,20,10,22.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Theft from motor vehicle,23F,209,209,128,194,198,209,740,185,-7.2,0,7.7,13,1045,1045,640,970,1045,925
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,Theft of motor vehicle parts or accessory,23G,56,59,110,105,73,80,330,82.5,87.5,42.9,-23.8,-3,280,295,550,525,400,412.5
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",20000,All other larceny,23H,224,226,185,219,206,227,854,213.5,-2.2,1.3,3.7,6.3,1120,1130,925,1095,1135,1067.5
