Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2017-01-13T00:00:00Z,14,Burglary,13D20,Residence or House,7600-7699,DILLON,ST,-,1
2017-01-13T00:00:00Z,12,Auto Theft,13D20,Apartment Parking Lot,8200-8299,STONE,-,-,1
2017-01-13T00:00:00Z,12,Robbery,13D20,Apartment,6200-6299,BELLFORT,ST,-,1
2017-01-13T00:00:00Z,11,Theft,13D20,Apartment,8900-8999,BROADWAY,ST,-,1
2017-01-12T00:00:00Z,23,Theft,13D20,"Hotel, Motel, Inn, Etc.",8300-8399,BROADWAY,ST,-,1
2017-01-12T00:00:00Z,18,Burglary,13D20,Apartment,8900-8999,BROADWAY,ST,-,1
2017-01-12T00:00:00Z,19,Theft,13D20,Restaurant or Cafeteria,6400-6499,TELEPHONE,RD,-,1
2017-01-12T00:00:00Z,16,Theft,13D20,"Road, Street, or Sidewalk",8100-8199,GLEN VALLEY,DR,-,1
2016-12-01T00:00:00Z,12,Burglary,13D20,Apartment,8700-8799,BROADWAY,ST,-,1
2016-12-19T00:00:00Z,12,Theft,13D20,Apartment,8900-8999,BROADWAY,ST,-,1
2016-12-17T00:00:00Z,19,Burglary,13D20,Apartment,6200-6299,WALTRIP,ST,-,1
2016-12-30T00:00:00Z,08,Burglary,13D20,"Factory, Manufacturing, or Industrial",6600-6699,LINDBERGH,ST,-,1
2016-12-30T00:00:00Z,16,Burglary,13D20,Apartment,8500-8599,BROADWAY,ST,-,1
2016-12-27T00:00:00Z,10,Theft,13D20,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD,-,1
2016-12-31T00:00:00Z,12,Theft,13D20,"Road, Street, or Sidewalk",8900-8999,BROADWAY,ST,-,1
2016-12-31T00:00:00Z,12,Auto Theft,13D20,"Hotel, Motel, Inn, Etc.",7100-7199,MONROE,RD,-,1
2016-12-31T00:00:00Z,10,Burglary,13D20,Residence or House,8500-8599,WYNLEA,-,-,1
2017-01-29T00:00:00Z,19,Theft,13D30,Other Parking Lot,8200-8299,TELEPHONE,RD,-,1
2017-01-24T00:00:00Z,15,Theft,13D30,Miscellaneous Business (Non-Specific),7600-7699,SANTA FE,DR,S,1
2010-01-01T00:00:00Z,13,Rape,13D30,Residence or House,9300-9399,RANDOLPH,-,-,1
2017-01-13T00:00:00Z,13,Theft,13D30,Other Parking Lot,800-899,BRISBANE,ST,-,1
2017-01-12T00:00:00Z,12,Burglary,13D30,Residence or House,8100-8199,TAREYTON,LN,-,1
2017-01-14T00:00:00Z,01,Theft,13D30,"Road, Street, or Sidewalk",8100-8199,TAREYTON,LN,-,1
2017-01-14T00:00:00Z,21,Theft,13D30,"Church, Synagogue, or Temple Parking Lot",9400-9499,TELEPHONE,RD,-,1
2017-01-21T00:00:00Z,09,Robbery,13D30,Restaurant or Cafeteria Parking Lot,9500-9599,TELEPHONE,RD,-,1
2017-01-19T00:00:00Z,21,Robbery,13D30,Other Parking Lot,9700-9799,TELEPHONE,RD,-,1
2017-01-20T00:00:00Z,11,Theft,13D30,Other Parking Lot,8800-8899,TELEPHONE,RD,-,1
2017-01-20T00:00:00Z,16,Auto Theft,13D30,"Road, Street, or Sidewalk",800-899,BRISBANE,ST,-,1
2016-12-05T00:00:00Z,12,Auto Theft,13D30,Vehicle/Auto Sales/Lease/Auto Parts Store,7600-7699,AIRPORT,BLVD,-,1
2016-12-16T00:00:00Z,10,Auto Theft,13D30,Vehicle/Auto Sales/Lease/Auto Parts Store,7600-7699,AIRPORT,BLVD,-,1
2016-12-08T00:00:00Z,11,Theft,13D30,Vehicle/Auto Sales/Lease/Auto Parts Store,7600-7699,AIRPORT,BLVD,-,1
2014-12-10T00:00:00Z,09,Theft,13D30,Other Parking Lot,800-899,BRISBANE,ST,-,1
2017-01-24T00:00:00Z,14,Theft,13D40,Apartment Parking Lot,11500-11599,PEARLAND,PKWY,-,1
2017-01-22T00:00:00Z,02,Burglary,13D40,Mobile Home,10800-10899,TELEPHONE,RD,-,1
2017-01-26T00:00:00Z,16,Aggravated Assault,13D40,Commercial Parking Lot or Garage,8400-8499,FUQUA,ST,-,1
2017-01-28T00:00:00Z,22,Auto Theft,13D40,Residence or House,11000-11099,FORBES,RD,-,1
2017-01-29T00:00:00Z,10,Aggravated Assault,13D40,Residence or House,8300-8399,CONSTELLATION,LN,-,2
2017-01-28T00:00:00Z,00,Murder,13D40,Convenience Store Parking Lot,7700-7799,ALMEDA GENOA,RD,-,1
2017-01-29T00:00:00Z,19,Theft,13D40,Convenience Store,8500-8599,SAM HOUSTON,PKWY,S,1
2017-01-29T00:00:00Z,16,Aggravated Assault,13D40,Residence or House,8100-8199,SWISS,LN,-,1
2017-01-30T00:00:00Z,06,Burglary,13D40,Vacant Restaurant,9700-9799,TELEPHONE,RD,-,1
2017-01-30T00:00:00Z,20,Theft,13D40,Service or Gas Station,8400-8499,SAM HOUSTON,PKWY,S,1
2013-01-01T00:00:00Z,23,Theft,13D40,Apartment Parking Lot,10100-10199,TELEPHONE,RD,-,1
2017-01-04T00:00:00Z,07,Auto Theft,13D40,Apartment Parking Lot,7900-7999,SAM HOUSTON,PKWY,S,1
2017-01-04T00:00:00Z,15,Theft,13D40,Department or Discount Store,8500-8599,SAM HOUSTON,PKWY,S,1
2017-01-07T00:00:00Z,16,Theft,13D40,Service or Gas Station,11100-11199,MONROE,RD,-,1
2017-01-10T00:00:00Z,21,Robbery,13D40,Department or Discount Store,10600-10699,TELEPHONE,RD,-,1
2017-01-19T00:00:00Z,22,Aggravated Assault,13D40,Apartment Parking Lot,10200-10299,TELEPHONE,RD,-,2
2017-01-19T00:00:00Z,18,Burglary,13D40,Residence or House,8400-8499,BOTANY,LN,-,1
2017-01-21T00:00:00Z,10,Theft,13D40,Driveway,8100-8199,HICKOK,LN,-,1
2017-01-21T00:00:00Z,13,Theft,13D40,Apartment Parking Lot,10200-10299,TELEPHONE,RD,-,1
2017-01-15T00:00:00Z,00,Robbery,13D40,Service or Gas Station,10800-10899,TELEPHONE,RD,-,1
2017-01-14T00:00:00Z,16,Theft,13D40,Driveway,8000-8099,BOTANY,LN,-,1
2017-01-13T00:00:00Z,20,Auto Theft,13D40,Apartment Parking Lot,11500-11599,PEARLAND,PKWY,-,1
2017-01-12T00:00:00Z,06,Auto Theft,13D40,Driveway,8400-8499,SPRINGTIME,LN,-,1
2017-01-12T00:00:00Z,01,Burglary,13D40,Restaurant or Cafeteria,10400-10499,TELEPHONE,RD,-,1
2017-01-13T00:00:00Z,08,Theft,13D40,Driveway,8000-8099,GARDEN PARKS,DR,-,1
2017-01-18T00:00:00Z,10,Theft,13D40,Apartment Parking Lot,7900-7999,SAM HOUSTON,PKWY,S,1
2017-01-19T00:00:00Z,09,Theft,13D40,Department or Discount Store,8000-8099,FUQUA,ST,-,1
2017-01-16T00:00:00Z,13,Burglary,13D40,Residence or House,10800-10899,TELEPHONE,RD,-,1
2017-01-15T00:00:00Z,12,Theft,13D40,Apartment Parking Lot,11500-11599,PEARLAND,PKWY,-,1
2016-12-15T00:00:00Z,15,Theft,13D40,Department or Discount Store,8500-8599,SAM HOUSTON,PKWY,S,1
2016-12-15T00:00:00Z,19,Burglary,13D40,Residence or House,8000-8099,CATALINA,LN,-,1
2016-12-15T00:00:00Z,00,Robbery,13D40,"Road, Street, or Sidewalk",7900-7999,SAM HOUSTON,PKWY,S,1
2017-01-30T00:00:00Z,15,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6100-6199,SCOTT,ST,-,1
2017-01-31T00:00:00Z,10,Burglary,14D10,Residence or House,6300-6399,CULLEN,BLVD,-,1
2017-01-31T00:00:00Z,11,Theft,14D10,Strip Business Center Parking Lot,5300-5399,GRIGGS,RD,-,1
2017-01-31T00:00:00Z,07,Auto Theft,14D10,Driveway,6000-6099,BEEKMAN,RD,-,1
2017-01-30T00:00:00Z,10,Theft,14D10,Residence or House,6700-6799,CADILLAC,ST,-,1
2017-01-30T00:00:00Z,11,Burglary,14D10,Condominium,5900-5999,LOOP,-,S,1
2017-01-29T00:00:00Z,17,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6700-6799,LOZIER,ST,-,1
2016-07-22T00:00:00Z,12,Murder,14D10,Apartment,5600-5699,ROYAL PALMS,ST,-,1
2017-01-31T00:00:00Z,18,Burglary,14D10,"Vacant Single Occ Resd(House,Townhs,Dplex)",4900-4999,MARIETTA,LN,-,1
2017-01-28T00:00:00Z,01,Aggravated Assault,14D10,Bar or Night Club Parking Lot,6400-6499,SAINT AUGUSTINE,-,-,1
2017-01-28T00:00:00Z,01,Burglary,14D10,Apartment,4000-4099,CORDER,ST,-,1
2017-01-28T00:00:00Z,04,Burglary,14D10,Convenience Store,3300-3399,YELLOWSTONE,BLVD,-,1
2017-01-28T00:00:00Z,08,Theft,14D10,Strip Business Center Parking Lot,3600-3699,OLD SPANISH,TRL,-,1
2017-01-29T00:00:00Z,12,Theft,14D10,Strip Business Center Parking Lot,3800-3899,OLD SPANISH,TRL,-,1
2017-01-29T00:00:00Z,08,Aggravated Assault,14D10,Residence or House,5100-5199,DICKENS,RD,-,1
2017-01-28T00:00:00Z,18,Theft,14D10,"Other, Unknown, or Not Listed",7300-7399,CULLEN,BLVD,-,1
2017-01-26T00:00:00Z,13,Burglary,14D10,Residence or House,4900-4999,MARIETTA,LN,-,1
2017-01-26T00:00:00Z,01,Theft,14D10,Bus Station,5400-5499,GRIGGS,RD,-,1
2017-01-22T00:00:00Z,04,Theft,14D10,Residence or House,4900-4999,COSBY,ST,-,1
2017-01-22T00:00:00Z,10,Robbery,14D10,"Road, Street, or Sidewalk",6100-6199,ENGLAND,ST,-,1
2017-01-22T00:00:00Z,18,Robbery,14D10,Apartment Parking Lot,6600-6699,CONLEY,ST,-,1
2017-01-23T00:00:00Z,12,Theft,14D10,Grocery Store or Supermarket,7100-7199,SCOTT,ST,-,1
2017-01-23T00:00:00Z,23,Robbery,14D10,"Road, Street, or Sidewalk",4400-4499,PERRY,-,-,1
2017-01-24T00:00:00Z,01,Theft,14D10,Convenience Store,5800-5899,MARTIN LUTHER KING,BLVD,-,1
2017-01-24T00:00:00Z,09,Burglary,14D10,Warehouse,5900-5999,LOOP,-,S,1
2017-01-10T00:00:00Z,20,Aggravated Assault,14D10,Apartment,4000-4099,CORDER,ST,-,1
2017-01-09T00:00:00Z,22,Theft,14D10,Bank,3700-3799,OLD SPANISH,TRL,-,1
2017-01-09T00:00:00Z,17,Theft,14D10,Convenience Store Parking Lot,5100-5199,MARTIN LUTHER KING,BLVD,-,1
2017-01-09T00:00:00Z,09,Theft,14D10,Specialty Store (Non-Specific),4700-4799,MARIETTA,LN,-,1
2017-01-09T00:00:00Z,10,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6400-6499,SHERWOOD,DR,-,1
2017-01-11T00:00:00Z,13,Aggravated Assault,14D10,Residence or House,7200-7299,ENGLAND,ST,-,1
2017-01-11T00:00:00Z,12,Theft,14D10,Residence or House,5600-5699,ROYAL PALMS,ST,-,1
2017-01-11T00:00:00Z,10,Murder,14D10,"Vacant Single Occ Resd(House,Townhs,Dplex)",5200-5299,DEWBERRY,ST,-,2
2017-01-11T00:00:00Z,04,Burglary,14D10,Miscellaneous Business (Non-Specific),4800-4899,MARTIN LUTHER KING,BLVD,-,1
2017-01-07T00:00:00Z,09,Theft,14D10,Service or Gas Station,5200-5299,GRIGGS,RD,-,1
2017-01-07T00:00:00Z,23,Aggravated Assault,14D10,"Road, Street, or Sidewalk",3500-3599,OLD SPANISH,TRL,-,1
2017-01-05T00:00:00Z,10,Burglary,14D10,"Vacant Single Occ Resd(House,Townhs,Dplex)",UNK,GRIGGS,RD,-,1
2017-01-05T00:00:00Z,15,Theft,14D10,Driveway,6700-6799,FOSTER,ST,-,1
2017-01-06T00:00:00Z,19,Theft,14D10,Apartment,6000-6099,SCHROEDER,RD,-,1
2017-01-06T00:00:00Z,00,Theft,14D10,"Road, Street, or Sidewalk",3700-3799,IDAHO,-,-,1
2017-01-06T00:00:00Z,11,Theft,14D10,Service or Gas Station,7500-7599,SCOTT,ST,-,1
2017-01-04T00:00:00Z,09,Auto Theft,14D10,Service or Gas Station,6900-6999,SOUTH,FWY,-,1
2017-01-03T00:00:00Z,11,Burglary,14D10,Residence or House,4500-4599,KEYSTONE,-,-,1
2017-01-03T00:00:00Z,06,Aggravated Assault,14D10,Apartment,3800-3899,SOUTHLAWN,-,-,1
2017-01-03T00:00:00Z,09,Aggravated Assault,14D10,"Road, Street, or Sidewalk",4400-4499,GRIGGS,RD,-,1
2017-01-03T00:00:00Z,14,Theft,14D10,Residence or House,5200-5299,COSBY,ST,-,1
2017-01-03T00:00:00Z,17,Burglary,14D10,Apartment,5900-5999,SCHROEDER,RD,-,1
2017-01-03T00:00:00Z,16,Theft,14D10,"Laundry, Dry Cleaners, Washaterias",4700-4799,GRIGGS,RD,-,1
2017-01-03T00:00:00Z,20,Robbery,14D10,Restaurant or Cafeteria,3600-3699,OLD SPANISH,TRL,-,1
2017-01-03T00:00:00Z,22,Theft,14D10,Bar or Night Club Parking Lot,4500-4599,GRIGGS,RD,-,1
2017-01-03T00:00:00Z,23,Aggravated Assault,14D10,Apartment,3800-3899,SOUTHLAWN,-,-,1
2017-01-03T00:00:00Z,21,Burglary,14D10,Residence or House,5200-5299,PERRY,-,-,1
2017-01-01T00:00:00Z,01,Auto Theft,14D10,Apartment Parking Lot,5900-5999,LOOP,-,S,1
2017-01-01T00:00:00Z,23,Theft,14D10,Bar or Night Club Parking Lot,4500-4599,GRIGGS,RD,-,1
2017-01-02T00:00:00Z,10,Auto Theft,14D10,Apartment Parking Lot,5500-5599,GRIGGS,RD,-,1
2017-01-02T00:00:00Z,18,Robbery,14D10,"Parks and Recreation, Zoo, Swimming Pool",3900-3999,YELLOWSTONE,BLVD,-,1
2017-01-02T00:00:00Z,21,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6900-6999,DUMBLE,ST,-,3
2017-01-02T00:00:00Z,23,Theft,14D10,Grocery Store or Supermarket,7100-7199,SCOTT,ST,-,1
2017-01-02T00:00:00Z,18,Theft,14D10,Residence or House,7000-7099,ENGLAND,ST,-,1
2017-01-02T00:00:00Z,13,Robbery,14D10,"Road, Street, or Sidewalk",5900-5999,ENGLAND,ST,-,1
2017-01-02T00:00:00Z,15,Robbery,14D10,"Road, Street, or Sidewalk",4600-4699,COSBY,ST,-,1
2017-01-15T00:00:00Z,12,Aggravated Assault,14D10,Grocery Store or Supermarket,4700-4799,YELLOWSTONE,BLVD,-,1
2017-01-15T00:00:00Z,19,Robbery,14D10,Grocery Store or Supermarket Parking Lot,3500-3599,OLD SPANISH,TRL,-,1
2017-01-16T00:00:00Z,13,Theft,14D10,Grocery Store or Supermarket,3900-3999,FAULKNER,ST,-,1
2017-01-16T00:00:00Z,12,Theft,14D10,Apartment Parking Lot,6400-6499,MADRID,-,-,1
2017-01-16T00:00:00Z,09,Burglary,14D10,Apartment,4400-4499,PERRY,-,-,1
2017-01-16T00:00:00Z,16,Rape,14D10,"Road, Street, or Sidewalk",6000-6099,MARTIN LUTHER KING,BLVD,-,1
2017-01-16T00:00:00Z,19,Aggravated Assault,14D10,Residence or House,4900-4999,EPPES,ST,-,1
2017-01-16T00:00:00Z,19,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6800-6899,EASTWOOD,ST,-,2
2017-01-17T00:00:00Z,08,Theft,14D10,"Road, Street, or Sidewalk",6500-6599,LONDON,ST,-,1
2017-01-17T00:00:00Z,02,Theft,14D10,"Road, Street, or Sidewalk",4500-4599,PERRY,-,-,1
2017-01-19T00:00:00Z,08,Theft,14D10,Apartment Parking Lot,4000-4099,CORDER,ST,-,1
2017-01-18T00:00:00Z,22,Murder,14D10,"Road, Street, or Sidewalk",6700-6799,CULLEN,BLVD,-,1
2017-01-17T00:00:00Z,21,Auto Theft,14D10,Residence or House,5200-5299,DEWBERRY,ST,-,1
2017-01-17T00:00:00Z,19,Burglary,14D10,Residence or House,4100-4199,DREYFUS,-,-,1
2017-01-13T00:00:00Z,10,Theft,14D10,Grocery Store or Supermarket,7500-7599,SCOTT,ST,-,1
2017-01-12T00:00:00Z,19,Theft,14D10,Middle School,5500-5599,LOOP,-,S,1
2017-01-13T00:00:00Z,00,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6600-6699,MADRID,-,-,1
2017-01-12T00:00:00Z,02,Aggravated Assault,14D10,"Road, Street, or Sidewalk",6800-6899,ALLEGHENY,ST,-,1
2017-01-12T00:00:00Z,11,Theft,14D10,"Gym, Recreat, Club House, Indoor Pool, Spa",5200-5299,GRIGGS,RD,-,1
2017-01-12T00:00:00Z,15,Burglary,14D10,Apartment,4000-4099,CORDER,ST,-,1
2017-01-12T00:00:00Z,07,Theft,14D10,"Road, Street, or Sidewalk",5000-5099,COSBY,ST,-,1
2017-01-12T00:00:00Z,10,Burglary,14D10,Service or Gas Station,3300-3399,YELLOWSTONE,BLVD,-,1
2017-01-12T00:00:00Z,10,Theft,14D10,Residence or House,5100-5199,HULL,-,-,1
2017-01-13T00:00:00Z,21,Aggravated Assault,14D10,Service or Gas Station,4000-4099,LOOP,-,S,1
2017-01-13T00:00:00Z,19,Aggravated Assault,14D10,Apartment Parking Lot,5600-5699,ROYAL PALMS,ST,-,1
2017-01-14T00:00:00Z,16,Theft,14D10,Residence or House,5200-5299,NASSAU,RD,-,1
2017-01-14T00:00:00Z,17,Auto Theft,14D10,Auto Repair,6600-6699,LIVERPOOL,-,-,1
2017-01-14T00:00:00Z,22,Theft,14D10,Residence or House,4700-4799,MARIETTA,LN,-,1
2017-01-14T00:00:00Z,19,Burglary,14D10,Apartment,6000-6099,SCHROEDER,RD,-,1
2017-01-19T00:00:00Z,17,Theft,14D10,Other Parking Lot,3800-3899,OLD SPANISH,TRL,-,1
2017-01-19T00:00:00Z,23,Robbery,14D10,Bus Stop,6000-6099,SCOTTCREST,DR,-,1
2017-01-20T00:00:00Z,16,Aggravated Assault,14D10,Residence or House,5100-5199,GRIGGS,RD,-,1
2017-01-20T00:00:00Z,12,Theft,14D10,Hospital Parking Lot,6000-6099,LONG,DR,-,1
2017-01-20T00:00:00Z,13,Robbery,14D10,Liquor Store,6700-6799,CULLEN,BLVD,-,1
2017-01-21T00:00:00Z,00,Burglary,14D10,Residence or House,6300-6399,SHERWOOD,DR,-,1
2017-01-21T00:00:00Z,03,Burglary,14D10,"Libraries, Museums",5100-5199,GRIGGS,RD,-,1
2017-01-21T00:00:00Z,03,Aggravated Assault,14D10,Apartment,6600-6699,MADRID,-,-,1
2016-12-21T00:00:00Z,16,Burglary,14D10,Residence or House,5700-5799,BELVEDERE,-,-,1
2016-12-31T00:00:00Z,09,Burglary,14D10,Miscellaneous Business (Non-Specific),5700-5799,CULLEN,BLVD,-,1
2016-12-31T00:00:00Z,13,Murder,14D10,Alley,6300-6399,SHERWOOD,DR,-,1
2016-12-31T00:00:00Z,20,Theft,14D10,Residence or House,4800-4899,WINNETKA,AVE,-,1
2016-12-30T00:00:00Z,05,Burglary,14D10,Apartment,6000-6099,SCHROEDER,RD,-,1
2016-12-30T00:00:00Z,15,Theft,14D10,Grocery Store or Supermarket,5600-5699,MYKAWA,RD,-,1
2017-01-24T00:00:00Z,08,Rape,14D20,High School,9200-9299,SCOTT,ST,-,1
2017-01-24T00:00:00Z,14,Burglary,14D20,Residence or House,3700-3799,LEHALL,-,-,1
2017-01-24T00:00:00Z,19,Aggravated Assault,14D20,Residence or House,8300-8399,COMAL,-,-,1
2017-01-25T00:00:00Z,11,Robbery,14D20,Grocery Store or Supermarket,9400-9499,CULLEN,BLVD,-,1
2017-01-25T00:00:00Z,19,Burglary,14D20,Apartment,7400-7499,CALHOUN,RD,-,1
2017-01-25T00:00:00Z,05,Aggravated Assault,14D20,"Parks and Recreation, Zoo, Swimming Pool",3500-3599,BELLFORT,ST,-,1
2017-01-25T00:00:00Z,11,Burglary,14D20,Apartment,4700-4799,WENDA,ST,-,1
2017-01-25T00:00:00Z,11,Burglary,14D20,Apartment,5100-5199,CLOVER,ST,-,1
2017-01-25T00:00:00Z,01,Theft,14D20,Residence or House,4700-4799,CARMEN,ST,-,1
2017-01-23T00:00:00Z,14,Theft,14D20,"Road, Street, or Sidewalk",10600-10699,ROSEHAVEN,DR,-,1
2017-01-23T00:00:00Z,15,Theft,14D20,Strip Business Center Parking Lot,4300-4399,REED,RD,-,1
2017-01-23T00:00:00Z,18,Burglary,14D20,"Multi-Plex Home (Duplex,Triplex Etc.)",5100-5199,WILMINGTON,ST,-,1
2017-01-23T00:00:00Z,19,Robbery,14D20,Restaurant or Cafeteria,9000-9099,CULLEN,BLVD,-,1
2017-01-23T00:00:00Z,17,Burglary,14D20,Rental Storage Facility,9400-9499,CULLEN,BLVD,-,1
2017-01-23T00:00:00Z,18,Auto Theft,14D20,Driveway,3500-3599,CHIMIRA,LN,-,1
2017-01-23T00:00:00Z,16,Burglary,14D20,Apartment,2900-2999,REED,RD,-,1
2017-01-23T00:00:00Z,17,Theft,14D20,Apartment Parking Lot,7400-7499,CALHOUN,RD,-,1
2017-01-23T00:00:00Z,07,Auto Theft,14D20,Apartment Parking Lot,3300-3399,ALICE,ST,-,1
2017-01-22T00:00:00Z,22,Robbery,14D20,Apartment,3900-3999,BARBERRY,DR,-,1
2017-01-23T00:00:00Z,07,Theft,14D20,Driveway,5000-5099,LINGONBERRY,ST,-,1
2017-01-22T00:00:00Z,14,Auto Theft,14D20,Apartment Parking Lot,2900-2999,REED,RD,-,1
2017-01-22T00:00:00Z,14,Robbery,14D20,"Road, Street, or Sidewalk",4500-4599,ALVIN,ST,-,1
2017-01-25T00:00:00Z,22,Robbery,14D20,Apartment Parking Lot,7800-7899,TIERWESTER,-,-,1
2017-01-26T00:00:00Z,08,Theft,14D20,Residence or House,8000-8099,GLADSTONE,ST,-,1
2017-01-26T00:00:00Z,09,Burglary,14D20,Residence or House,3400-3499,SEABROOK,-,-,1
2017-01-26T00:00:00Z,17,Theft,14D20,Apartment Parking Lot,10200-10299,SCOTT,ST,-,1
2017-01-27T00:00:00Z,12,Burglary,14D20,"Vacant Single Occ Resd(House,Townhs,Dplex)",8500-8599,BRANDON,ST,-,1
2017-01-27T00:00:00Z,12,Auto Theft,14D20,,3700-3799,HOLMES,RD,-,1
2017-01-26T00:00:00Z,17,Robbery,14D20,"Road, Street, or Sidewalk",3700-3799,CORDER,ST,-,1
2017-01-27T00:00:00Z,06,Burglary,14D20,Government or Public Building,4500-4599,WILMINGTON,ST,-,1
2017-01-27T00:00:00Z,07,Auto Theft,14D20,Driveway,3800-3899,CORDER,ST,-,1
2017-01-27T00:00:00Z,08,Burglary,14D20,Apartment,8200-8299,LAWLER,-,-,1
2017-01-28T00:00:00Z,23,Burglary,14D20,Residence or House,7800-7899,TIERWESTER,-,-,1
2017-01-28T00:00:00Z,16,Aggravated Assault,14D20,,10700-10799,BUFFUM,ST,-,1
2017-01-28T00:00:00Z,14,Rape,14D20,Apartment,3800-3899,LYDIA,-,-,1
2017-01-29T00:00:00Z,07,Theft,14D20,"Road, Street, or Sidewalk",5300-5399,JEZEBEL,-,-,1
2017-01-29T00:00:00Z,14,Theft,14D20,"Road, Street, or Sidewalk",10500-10599,CATHEDRAL,DR,-,1
2017-01-29T00:00:00Z,14,Aggravated Assault,14D20,Apartment,5000-5099,SUNFLOWER,-,-,1
2017-01-29T00:00:00Z,10,Theft,14D20,"Other, Unknown, or Not Listed",4900-4999,BELLFORT,ST,-,1
2017-01-28T00:00:00Z,08,Burglary,14D20,Residence or House,8300-8399,CULLEN,BLVD,-,1
2017-01-28T00:00:00Z,11,Aggravated Assault,14D20,Residence or House,3800-3899,FAULKNER,ST,-,1
2017-01-27T00:00:00Z,19,Theft,14D20,Private School,3700-3799,AIRPORT,BLVD,-,1
2017-01-31T00:00:00Z,20,Burglary,14D20,Residence or House,4100-4199,GRASSMERE,-,-,1
2016-04-06T00:00:00Z,14,Theft,14D20,Residence or House,8300-8399,COLONIAL,LN,-,1
2009-09-11T00:00:00Z,04,Theft,14D20,Other Parking Lot,4500-4599,NEWBERRY,-,-,1
2016-10-29T00:00:00Z,18,Rape,14D20,Restaurant or Cafeteria,9200-9299,CULLEN,BLVD,-,1
2016-11-01T00:00:00Z,11,Theft,14D20,Residence or House,8000-8099,BRANDON,ST,-,1
2016-10-28T00:00:00Z,17,Aggravated Assault,14D20,Residence or House,4400-4499,PHLOX,-,-,1
2017-01-29T00:00:00Z,16,Theft,14D20,Grocery Store or Supermarket Parking Lot,8300-8399,CALHOUN,RD,-,1
2017-01-30T00:00:00Z,13,Aggravated Assault,14D20,Grocery Store or Supermarket,8600-8699,CULLEN,BLVD,-,2
2017-01-30T00:00:00Z,09,Theft,14D20,Driveway,3500-3599,TANGERINE,ST,-,1
2017-01-31T00:00:00Z,10,Theft,14D20,Apartment Parking Lot,7400-7499,CALHOUN,RD,-,1
2017-01-31T00:00:00Z,09,Theft,14D20,Restaurant or Cafeteria,4300-4399,REED,RD,-,1
2017-01-31T00:00:00Z,09,Auto Theft,14D20,Other Parking Lot,7500-7599,SOUTH,FWY,-,1
2017-01-31T00:00:00Z,17,Robbery,14D20,"Field, Woods, Forest, Park",9200-9299,JUTLAND,RD,-,1
2017-01-31T00:00:00Z,12,Theft,14D20,"Road, Street, or Sidewalk",7400-7499,SCOTT,ST,-,1
2017-01-30T00:00:00Z,15,Theft,14D20,"Parks and Recreation, Zoo, Swimming Pool",9700-9799,MARTIN LUTHER KING,BLVD,-,1
2017-01-30T00:00:00Z,19,Auto Theft,14D20,Apartment Parking Lot,2800-2899,REED,RD,-,1
2017-01-30T00:00:00Z,19,Theft,14D20,Apartment Parking Lot,2900-2999,REED,RD,-,1
2017-01-02T00:00:00Z,14,Theft,14D20,Residence or House,4900-4999,REED,RD,-,1
2017-01-02T00:00:00Z,20,Aggravated Assault,14D20,Residence or House,3600-3699,LYDIA,-,-,1
2017-01-02T00:00:00Z,10,Theft,14D20,"Field, Woods, Forest, Park",5300-5399,WENDA,ST,-,1
2017-01-02T00:00:00Z,13,Theft,14D20,Bar or Night Club Parking Lot,7500-7599,CULLEN,BLVD,-,1
2017-01-01T00:00:00Z,23,Aggravated Assault,14D20,Residence or House,5200-5299,CARMEN,ST,-,2
2017-01-01T00:00:00Z,21,Aggravated Assault,14D20,Pool Hall or Game Room,7400-7499,CULLEN,BLVD,-,1
2017-01-01T00:00:00Z,21,Aggravated Assault,14D20,Residence or House,9300-9399,ST LO,RD,-,1
2017-01-01T00:00:00Z,20,Auto Theft,14D20,"Road, Street, or Sidewalk",3000-3099,CHIMIRA,LN,-,1
2017-01-01T00:00:00Z,17,Auto Theft,14D20,Apartment Parking Lot,10000-10099,CULLEN,BLVD,-,1
2017-01-01T00:00:00Z,15,Burglary,14D20,Residence or House,4600-4699,KNOXVILLE,-,-,1
2017-01-01T00:00:00Z,12,Theft,14D20,Apartment Parking Lot,2900-2999,REED,RD,-,1
2017-01-01T00:00:00Z,01,Aggravated Assault,14D20,Residence or House,4900-4999,PAULA,-,-,2
2016-01-01T00:00:00Z,16,Theft,14D20,Convenience Store Parking Lot,4800-4899,BELLFORT,ST,-,1
2017-01-01T00:00:00Z,06,Auto Theft,14D20,Apartment Parking Lot,4100-4199,BARBERRY,DR,-,1
2017-01-03T00:00:00Z,16,Theft,14D20,Apartment Parking Lot,7500-7599,SCOTT,ST,-,1
2017-01-03T00:00:00Z,16,Burglary,14D20,Residence or House,3900-3999,LOWDEN,ST,-,1
2017-01-03T00:00:00Z,13,Burglary,14D20,Apartment,7800-7899,TIERWESTER,-,-,1
