Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-11-15T00:00:00Z,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-02T00:00:00Z,06,Robbery,11H10,Restaurant or Cafeteria Parking Lot,6800-6899,CAPITOL,ST,-,1
2015-02-04T00:00:00Z,00,Burglary,11H10,"Laundry, Dry Cleaners, Washaterias",800-899,SSGT MACARIO GARCIA,DR,-,1
2015-02-14T00:00:00Z,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-03-27T00:00:00Z,13,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-05T00:00:00Z,12,Theft,11H10,Convenience Store,2300-2399,WAYSIDE,-,S,1
2015-11-03T00:00:00Z,16,Theft,11H10,Bus Station,7000-7099,HARRISBURG,-,-,1
2015-11-03T00:00:00Z,19,Theft,11H10,Convenience Store,6800-6899,GRIGGS,-,-,1
2015-11-13T00:00:00Z,21,Robbery,11H10,Convenience Store,1700-1799,DISMUKE,-,-,1
2015-11-06T00:00:00Z,20,Theft,11H10,"Other, Unknown, or Not Listed",6900-6999,HARRISBURG,-,-,1
2015-11-04T00:00:00Z,20,Theft,11H10,Department or Discount Store,5900-5999,GULF,FWY,-,1
2015-11-04T00:00:00Z,17,Robbery,11H10,"Road, Street, or Sidewalk",100-199,74TH,ST,N,1
2015-11-04T00:00:00Z,13,Robbery,11H10,Residence or House,2000-2099,SANTA ROSA,-,-,1
2015-11-01T00:00:00Z,17,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-01-12T00:00:00Z,20,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-07T00:00:00Z,09,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-12T00:00:00Z,10,Theft,11H10,Residence or House,6600-6699,ROCKBRIDGE,LN,-,1
2015-11-12T00:00:00Z,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-13T00:00:00Z,14,Theft,11H10,Miscellaneous Business (Non-Specific),2300-2399,WAYSIDE,-,S,1
2015-11-14T00:00:00Z,00,Robbery,11H10,"Road, Street, or Sidewalk",7000-7099,SHERMAN,-,-,1
2015-11-14T00:00:00Z,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-16T00:00:00Z,02,Theft,11H10,Other Parking Lot,7100-7199,CAPITOL,ST,-,1
2015-11-15T00:00:00Z,10,Auto Theft,11H10,"Road, Street, or Sidewalk",1700-1799,FOREST HILL,BLVD,-,1
2015-11-18T00:00:00Z,11,Burglary,11H10,Apartment,5600-5699,HARRIET,-,-,1
2015-11-25T00:00:00Z,12,Theft,11H10,Residence or House,100-199,BEDFORD,DR,-,1
2015-11-23T00:00:00Z,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-23T00:00:00Z,08,Theft,11H10,Driveway,6700-6799,AVENUE O,-,-,1
2015-11-29T00:00:00Z,10,Auto Theft,11H10,Convenience Store Parking Lot,7000-7099,LAWNDALE,-,-,1
2015-11-28T00:00:00Z,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-04T00:00:00Z,08,Theft,11H10,Apartment Parking Lot,900-999,VILLA DE MATEL,RD,-,1
2015-10-31T00:00:00Z,11,Auto Theft,11H10,Apartment Parking Lot,7300-7399,SHERMAN,-,-,1
2015-11-11T00:00:00Z,19,Robbery,11H10,Apartment Parking Lot,6500-6599,MIRAGLEN,-,-,1
2015-11-07T00:00:00Z,15,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-07T00:00:00Z,17,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,2
2015-11-08T00:00:00Z,20,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-09T00:00:00Z,13,Theft,11H10,Restaurant or Cafeteria,7600-7699,SHERMAN,-,-,1
2015-11-22T00:00:00Z,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-26T00:00:00Z,13,Theft,11H10,Other Parking Lot,1300-1399,WAYSIDE,-,-,1
2015-11-27T00:00:00Z,11,Theft,11H10,Apartment Parking Lot,1000-1099,WAYSIDE,-,S,1
2015-11-16T00:00:00Z,11,Aggravated Assault,11H10,Rehabilitation Center,6000-6099,GULF,FWY,-,1
2015-11-14T00:00:00Z,01,Robbery,11H10,"Road, Street, or Sidewalk",100-199,65TH,ST,S,1
2015-11-18T00:00:00Z,12,Burglary,11H10,Residence or House,1600-1699,71ST,ST,-,1
2015-11-19T00:00:00Z,08,Auto Theft,11H10,Driveway,1200-1299,71ST,ST,-,1
2015-11-30T00:00:00Z,01,Theft,11H10,Residence or House,6400-6499,CANAL,ST,-,1
2015-11-04T00:00:00Z,23,Auto Theft,11H10,Other Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-11-02T00:00:00Z,20,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-02T00:00:00Z,18,Theft,11H10,Residence or House,6700-6799,CANAL,ST,-,1
2015-11-03T00:00:00Z,11,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-04-28T00:00:00Z,13,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-10-29T00:00:00Z,09,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-10-29T00:00:00Z,17,Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2015-11-12T00:00:00Z,14,Theft,11H10,"Hotel, Motel, Inn, Etc.",2200-2299,WAYSIDE,-,S,1
2015-11-12T00:00:00Z,10,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,DR,-,1
2015-11-12T00:00:00Z,12,Theft,11H10,Residence or House,900-999,71ST,ST,-,1
2015-11-11T00:00:00Z,10,Robbery,11H10,Apartment Parking Lot,900-999,VILLA DE MATEL,RD,-,1
2015-11-07T00:00:00Z,20,Theft,11H10,Department or Discount Store,6800-6899,HARRISBURG,-,-,1
2015-11-06T00:00:00Z,12,Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-11-18T00:00:00Z,15,Theft,11H10,"Road, Street, or Sidewalk",900-999,VILLA DE MATEL,RD,-,1
2015-11-19T00:00:00Z,14,Theft,11H10,Commercial Parking Lot or Garage,5900-5999,GULF,FWY,-,1
2015-11-13T00:00:00Z,15,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-14T00:00:00Z,14,Aggravated Assault,11H10,Convenience Store Parking Lot,900-999,REDWOOD,ST,-,1
2015-11-25T00:00:00Z,10,Theft,11H10,Other Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-11-28T00:00:00Z,02,Auto Theft,11H10,"Road, Street, or Sidewalk",6600-6699,AVENUE,-,-,1
2015-11-23T00:00:00Z,13,Theft,11H10,"Physician, Doctor, Dentist's Office",900-999,WAYSIDE,-,-,1
2015-11-21T00:00:00Z,11,Auto Theft,11H10,Driveway,6500-6599,AVENUE H,-,-,1
2015-11-08T00:00:00Z,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-08T00:00:00Z,20,Robbery,11H10,Hotel or Motel Parking Lot,2200-2299,WAYSIDE,-,S,1
2015-11-12T00:00:00Z,10,Theft,11H10,Miscellaneous Business (Non-Specific),1400-1499,WAYSIDE,-,-,1
2015-03-18T00:00:00Z,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-12T00:00:00Z,15,Theft,11H10,Miscellaneous Business (Non-Specific),2300-2399,WAYSIDE,-,S,1
2015-01-02T00:00:00Z,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-01T00:00:00Z,04,Aggravated Assault,11H10,Bar or Night Club Parking Lot,8000-8099,HARRISBURG,-,-,1
2015-11-02T00:00:00Z,15,Theft,11H10,"Road, Street, or Sidewalk",6700-6799,AVENUE O,-,-,1
2015-11-02T00:00:00Z,10,Robbery,11H10,"Road, Street, or Sidewalk",6600-6699,LAWNDALE,-,-,1
2015-11-19T00:00:00Z,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-17T00:00:00Z,20,Robbery,11H10,Apartment Parking Lot,7000-7099,LAWNDALE,-,-,1
2015-11-17T00:00:00Z,11,Aggravated Assault,11H10,"Road, Street, or Sidewalk",6800-6899,HARRISBURG,-,-,1
2015-11-14T00:00:00Z,20,Theft,11H10,"Hotel, Motel, Inn, Etc.",6100-6199,GULF,FWY,-,1
2015-11-14T00:00:00Z,10,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-21T00:00:00Z,02,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-21T00:00:00Z,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-23T00:00:00Z,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-22T00:00:00Z,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-27T00:00:00Z,20,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-27T00:00:00Z,20,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-25T00:00:00Z,01,Aggravated Assault,11H10,Residence or House,7400-7499,WALKER,-,-,1
2015-11-29T00:00:00Z,20,Aggravated Assault,11H10,"Road, Street, or Sidewalk",7300-7399,AVENUE B,-,-,1
2015-11-01T00:00:00Z,19,Theft,11H10,Other Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-10-31T00:00:00Z,10,Theft,11H10,Residence or House,2000-2099,ALTA VISTA,ST,-,1
2015-10-31T00:00:00Z,14,Theft,11H10,Residence or House,6900-6999,AVENUE O,-,-,1
2013-11-01T00:00:00Z,10,Theft,11H10,"Other, Unknown, or Not Listed",100-199,EAST LOOP NORTH,-,-,1
2015-11-02T00:00:00Z,13,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-03T00:00:00Z,09,Aggravated Assault,11H10,"Road, Street, or Sidewalk",1200-1299,71ST,ST,-,1
2015-11-10T00:00:00Z,20,Auto Theft,11H10,Grocery Store or Supermarket Parking Lot,800-899,WAYSIDE,DR,-,1
2015-11-09T00:00:00Z,14,Theft,11H10,"Parks and Recreation, Zoo, Swimming Pool",500-599,75TH,ST,S,1
2015-11-07T00:00:00Z,14,Theft,11H10,Bus Stop,8100-8199,HARRISBURG,-,-,1
2015-11-06T00:00:00Z,21,Auto Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-11-07T00:00:00Z,13,Theft,11H10,Restaurant or Cafeteria,7000-7099,LAWNDALE,-,-,1
2015-11-18T00:00:00Z,17,Burglary,11H10,Residence or House,6800-6899,AVENUE P,-,-,1
2015-11-18T00:00:00Z,07,Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2015-11-24T00:00:00Z,15,Theft,11H10,"Other, Unknown, or Not Listed",6100-6199,GULF,FWY,-,1
2015-11-21T00:00:00Z,14,Theft,11H10,"Pawn, Resale Shop, or Flea Market",7000-7099,CAPITOL,ST,-,1
2015-11-23T00:00:00Z,13,Theft,11H10,"Other, Unknown, or Not Listed",6900-6999,LAWNDALE,-,-,1
2015-11-22T00:00:00Z,17,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-09T00:00:00Z,14,Robbery,11H10,Bank or Savings Institution Parking Lot,6700-6799,CAPITOL,ST,-,1
2015-10-06T00:00:00Z,15,Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-11-01T00:00:00Z,13,Theft,11H10,Miscellaneous Business (Non-Specific),6800-6899,HARRISBURG,-,-,1
2015-11-03T00:00:00Z,18,Theft,11H10,"Road, Street, or Sidewalk",6000-6099,GALVESTON,RD,-,1
2015-11-18T00:00:00Z,19,Theft,11H10,Convenience Store,5600-5699,LAWNDALE,-,-,1
2015-11-15T00:00:00Z,13,Robbery,11H10,Apartment Parking Lot,6500-6599,MIRAGLEN,-,-,1
2015-11-24T00:00:00Z,10,Theft,11H10,Residence or House,7900-7999,DAYTON,ST,-,1
2015-11-25T00:00:00Z,13,Theft,11H10,"Road, Street, or Sidewalk",1900-1999,SSGT MACARIO GARCIA,DR,-,1
2015-11-30T00:00:00Z,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-28T00:00:00Z,13,Theft,11H10,Strip Business Center Parking Lot,6800-6899,HARRISBURG,-,-,1
2015-11-28T00:00:00Z,14,Theft,11H10,Hotel or Motel Parking Lot,2200-2299,WAYSIDE,-,S,1
2015-11-28T00:00:00Z,15,Aggravated Assault,11H10,Residence or House,100-199,FUNSTON,-,-,1
2015-11-29T00:00:00Z,19,Theft,11H10,Convenience Store,6800-6899,GRIGGS,-,-,1
2015-11-02T00:00:00Z,08,Aggravated Assault,11H10,Residence or House,1600-1699,FOREST HILL,BLVD,-,1
2014-08-30T00:00:00Z,20,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-01-29T00:00:00Z,13,Aggravated Assault,11H10,Residence or House,100-199,HANOVER,ST,-,1
2015-11-04T00:00:00Z,16,Theft,11H10,Miscellaneous Business (Non-Specific),2300-2399,WAYSIDE,-,S,1
2015-11-04T00:00:00Z,23,Theft,11H10,Grocery Store or Supermarket Parking Lot,7500-7599,SHERMAN,-,-,1
2015-11-05T00:00:00Z,10,Theft,11H10,Convenience Store,2300-2399,WAYSIDE,-,S,1
2015-11-06T00:00:00Z,20,Theft,11H10,"Daycare, Child Care, or Kindergarten",7500-7599,AVENUE,-,-,1
2015-11-06T00:00:00Z,12,Theft,11H10,Hotel or Motel Parking Lot,2200-2299,WAYSIDE,-,S,1
2015-11-08T00:00:00Z,18,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-12T00:00:00Z,07,Theft,11H10,Office Building,5800-5899,ESKRIDGE,-,-,1
2015-11-11T00:00:00Z,05,Aggravated Assault,11H10,"Road, Street, or Sidewalk",7000-7099,CANAL,ST,-,1
2015-11-09T00:00:00Z,16,Theft,11H10,Service or Gas Station,2400-2499,WAYSIDE,-,-,1
2015-11-09T00:00:00Z,20,Auto Theft,11H10,Driveway,1800-1899,SUNNYLAND,-,-,1
2015-11-14T00:00:00Z,09,Auto Theft,11H10,Residence or House,1500-1599,HEDRICK,ST,W,1
2015-11-16T00:00:00Z,12,Theft,11H10,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,-,S,1
2015-11-17T00:00:00Z,01,Theft,11H10,"Vacant Other Residential (Apartment,Dorms)",1600-1699,WAYSIDE,-,-,1
2015-11-19T00:00:00Z,09,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-19T00:00:00Z,10,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-11-19T00:00:00Z,18,Burglary,11H10,Apartment,900-999,VILLA DE MATEL,RD,-,1
2015-11-21T00:00:00Z,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-11-27T00:00:00Z,11,Theft,11H10,Miscellaneous Business (Non-Specific),300-399,CESAR CHAVEZ,BLVD,S,1
2015-11-26T00:00:00Z,03,Auto Theft,11H10,Bar or Night Club Parking Lot,7000-7099,LAWNDALE,-,-,1
2015-11-19T00:00:00Z,09,Theft,11H20,Convenience Store,1200-1299,BROADWAY,ST,-,1
2015-11-15T00:00:00Z,09,Theft,11H20,Convenience Store,1200-1299,BROADWAY,ST,-,1
2015-11-14T00:00:00Z,17,Aggravated Assault,11H20,Residence or House,7100-7199,KELLER,-,-,1
2015-11-15T00:00:00Z,19,Theft,11H20,Driveway,6900-6999,LINDEN,-,-,1
2015-11-11T00:00:00Z,12,Robbery,11H20,"Road, Street, or Sidewalk",8100-8199,MANCHESTER,ST,-,1
2015-11-02T00:00:00Z,09,Theft,11H20,Grocery Store or Supermarket,2600-2699,BROADWAY,ST,-,1
2015-11-29T00:00:00Z,15,Burglary,11H20,Residence or House,600-699,93RD,ST,-,1
2015-11-22T00:00:00Z,11,Aggravated Assault,11H20,Residence or House,7900-7999,MAGNOLIA,-,E,1
2015-10-26T00:00:00Z,09,Theft,11H20,Commercial Building,7000-7099,GULF,FWY,-,1
2015-11-07T00:00:00Z,11,Theft,11H20,Residence or House,9300-9399,AVENUE L,-,E,1
2015-11-06T00:00:00Z,11,Murder,11H20,Residence or House,7800-7899,ELVERA,ST,-,2
2015-11-23T00:00:00Z,13,Auto Theft,11H20,Grocery Store or Supermarket,8000-8099,ELVERA,ST,-,1
2015-11-23T00:00:00Z,16,Theft,11H20,Apartment Parking Lot,7500-7599,PLUM CREEK,DR,-,1
2015-11-23T00:00:00Z,08,Theft,11H20,Apartment Parking Lot,7500-7599,OFFICE CITY,DR,-,1
2015-11-18T00:00:00Z,19,Theft,11H20,Restaurant or Cafeteria Parking Lot,6900-6999,GULF,FWY,-,1
2015-11-08T00:00:00Z,01,Auto Theft,11H20,"Road, Street, or Sidewalk",7900-7999,ADRIAN,ST,-,1
2015-11-10T00:00:00Z,17,Rape,11H20,"Field, Woods, Forest, Park",1800-1899,BROADWAY,ST,-,1
2015-11-28T00:00:00Z,08,Auto Theft,11H20,Apartment Parking Lot,7900-7999,SARITA,-,-,1
2015-11-28T00:00:00Z,23,Murder,11H20,"Road, Street, or Sidewalk",2300-2399,CORAL,ST,-,1
2015-11-15T00:00:00Z,08,Theft,11H20,Convenience Store,1200-1299,BROADWAY,ST,-,1
2015-11-18T00:00:00Z,11,Theft,11H20,Restaurant or Cafeteria Parking Lot,6900-6999,GULF,FWY,-,1
2015-11-02T00:00:00Z,18,Burglary,11H20,Residence or House,7100-7199,LINDEN,-,-,1
2015-11-07T00:00:00Z,22,Theft,11H20,Convenience Store,1200-1299,BROADWAY,ST,-,1
2015-11-19T00:00:00Z,08,Auto Theft,11H20,Apartment Parking Lot,7900-7999,LOOP,-,S,1
2015-11-12T00:00:00Z,22,Burglary,11H20,Miscellaneous Business (Non-Specific),9300-9399,LAWNDALE,-,-,1
2015-10-31T00:00:00Z,11,Theft,11H20,Apartment Parking Lot,7500-7599,PLUM CREEK,DR,-,1
2015-04-25T00:00:00Z,13,Theft,11H20,Apartment Parking Lot,6400-6499,KERNEL,ST,-,1
2015-11-02T00:00:00Z,12,Theft,11H20,Residence or House,600-699,93RD,ST,-,1
2015-11-30T00:00:00Z,16,Theft,11H20,Driveway,6800-6899,KERNEL,ST,-,1
2015-11-17T00:00:00Z,13,Theft,11H20,Convenience Store,7000-7099,WOODRIDGE,DR,-,1
2015-11-14T00:00:00Z,20,Robbery,11H20,Apartment Parking Lot,2500-2599,BROADWAY,ST,-,1
2015-11-14T00:00:00Z,22,Theft,11H20,Convenience Store Parking Lot,1900-1999,BROADWAY,ST,-,1
2015-11-13T00:00:00Z,03,Theft,11H20,"Road, Street, or Sidewalk",2600-2699,BROADWAY,ST,-,1
2015-11-13T00:00:00Z,17,Theft,11H20,Apartment Parking Lot,2200-2299,GALVESTON,RD,-,1
2015-11-27T00:00:00Z,14,Burglary,11H20,Residence or House,9100-9199,AVENUE L,-,E,1
2015-11-28T00:00:00Z,13,Theft,11H20,"Road, Street, or Sidewalk",7600-7699,HEMLOCK,ST,-,1
2015-11-28T00:00:00Z,07,Burglary,11H20,Barber And Beauty Shops,1100-1199,BROADWAY,ST,-,1
2015-11-22T00:00:00Z,18,Aggravated Assault,11H20,Residence or House,1200-1299,CORAL,ST,-,1
2015-11-13T00:00:00Z,00,Aggravated Assault,11H20,"Road, Street, or Sidewalk",7300-7399,KELLER,-,-,1
2015-11-29T00:00:00Z,22,Theft,11H20,Driveway,2300-2399,FENNELL,-,-,1
2015-11-21T00:00:00Z,14,Theft,11H20,"Road, Street, or Sidewalk",8000-8099,BRUTUS,-,-,1
2015-11-17T00:00:00Z,18,Theft,11H20,Driveway,7000-7099,MOSSROSE,-,-,1
2015-11-16T00:00:00Z,20,Theft,11H20,Restaurant or Cafeteria,6900-6999,GULF,FWY,-,1
2015-11-14T00:00:00Z,09,Theft,11H20,Convenience Store,1200-1299,BROADWAY,ST,-,1
2015-11-06T00:00:00Z,20,Theft,11H20,Apartment Laundry,7500-7599,PLUM CREEK,DR,-,1
2015-11-08T00:00:00Z,10,Theft,11H20,Apartment Parking Lot,7400-7499,PLUM CREEK,DR,-,1
2015-11-01T00:00:00Z,19,Aggravated Assault,11H20,Bar or Night Club,7700-7799,CHANNELSIDE,-,-,1
2015-11-07T00:00:00Z,11,Theft,11H20,Apartment Parking Lot,2500-2599,BROADWAY,ST,-,1
2015-11-15T00:00:00Z,00,Theft,11H20,Apartment Parking Lot,2500-2599,BROADWAY,ST,-,1
2015-11-16T00:00:00Z,22,Theft,11H20,Restaurant or Cafeteria Parking Lot,6900-6999,GULF,FWY,-,1
2015-11-18T00:00:00Z,18,Theft,11H20,Residence or House,7400-7499,PLUM CREEK,DR,-,1
2015-11-26T00:00:00Z,08,Theft,11H20,Service or Gas Station,1900-1999,BROADWAY,ST,-,1
2015-11-23T00:00:00Z,12,Theft,11H20,Service or Gas Station,1800-1899,BROADWAY,ST,-,1
2015-11-24T00:00:00Z,12,Theft,11H20,High School,7500-7599,OFFICE CITY,DR,-,1
2015-11-24T00:00:00Z,07,Auto Theft,11H30,Apartment Parking Lot,8300-8399,WINKLER,DR,-,1
2015-11-22T00:00:00Z,22,Theft,11H30,Residence or House,8300-8399,BONNER,DR,-,1
2015-11-22T00:00:00Z,08,Auto Theft,11H30,Apartment Parking Lot,8300-8399,PARK PLACE,BLVD,-,1
2015-11-29T00:00:00Z,00,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2015-11-29T00:00:00Z,06,Theft,11H30,Residence or House,8200-8299,PARK TERRACE,-,-,1
2015-11-18T00:00:00Z,21,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2015-11-21T00:00:00Z,19,Theft,11H30,"Road, Street, or Sidewalk",8400-8499,BAKER,DR,-,1
2015-11-17T00:00:00Z,07,Auto Theft,11H30,Apartment Parking Lot,4000-4099,GALVESTON,RD,-,1
2015-11-07T00:00:00Z,07,Auto Theft,11H30,Apartment Parking Lot,7800-7899,DETROIT,ST,-,1
2015-11-06T00:00:00Z,08,Theft,11H30,Apartment Parking Lot,8200-8299,PARK PLACE,BLVD,-,1
2015-11-09T00:00:00Z,19,Theft,11H30,Restaurant or Cafeteria Parking Lot,8500-8599,GULF,FWY,-,1
2015-11-13T00:00:00Z,09,Theft,11H30,Residence or House,8400-8499,PARK PLACE,BLVD,-,1
2015-11-01T00:00:00Z,18,Theft,11H30,Convenience Store,8000-8099,LOOP,-,S,1
2015-11-10T00:00:00Z,16,Theft,11H30,Service or Gas Station,7900-7999,HOWARD,DR,-,1
2015-11-14T00:00:00Z,00,Burglary,11H30,Residence or House,8100-8199,BONNER,DR,-,1
2015-11-14T00:00:00Z,11,Robbery,11H30,Convenience Store Parking Lot,8000-8099,HOWARD,DR,-,1
2015-11-18T00:00:00Z,08,Burglary,11H30,Condominium,8200-8299,PARK PLACE,BLVD,-,1
2015-11-21T00:00:00Z,12,Auto Theft,11H30,Apartment Parking Lot,8000-8099,WIER,DR,-,1
2015-11-30T00:00:00Z,16,Burglary,11H30,Residence or House,8000-8099,MILREDGE,DR,-,1
2015-11-12T00:00:00Z,08,Burglary,11H30,Condominium,8200-8299,PARK PLACE,BLVD,-,1
2015-11-06T00:00:00Z,17,Theft,11H30,Bar or Night Club Parking Lot,8400-8499,GULF,FWY,-,1
2015-11-01T00:00:00Z,12,Auto Theft,11H30,Residence or House,8200-8299,BONNER,DR,-,1
2015-11-21T00:00:00Z,12,Theft,11H30,Strip Business Center Parking Lot,3700-3799,BROADWAY,ST,-,1
2015-11-26T00:00:00Z,21,Burglary,11H30,Residence or House,8100-8199,ELROD,ST,-,1
2015-11-27T00:00:00Z,05,Burglary,11H30,Miscellaneous Business (Non-Specific),2800-2899,BROADWAY,ST,-,1
2015-11-27T00:00:00Z,07,Burglary,11H30,Rehabilitation Center,3200-3299,IOLA,-,-,1
2015-11-15T00:00:00Z,00,Theft,11H30,Bar or Night Club Parking Lot,8500-8599,GULF,FWY,-,1
2015-11-15T00:00:00Z,05,Aggravated Assault,11H30,Restaurant or Cafeteria Parking Lot,8400-8499,GULF,FWY,-,1
2015-11-18T00:00:00Z,14,Theft,11H30,"Road, Street, or Sidewalk",8100-8199,NILES,-,-,1
2015-11-20T00:00:00Z,03,Burglary,11H30,Pool Hall or Game Room,8400-8499,GULF,FWY,-,1
2015-11-28T00:00:00Z,22,Theft,11H30,Bar or Night Club Parking Lot,8400-8499,GULF,FWY,-,1
2015-11-06T00:00:00Z,07,Aggravated Assault,11H30,"Road, Street, or Sidewalk",2700-2799,BROADWAY,ST,-,1
2015-11-08T00:00:00Z,06,Theft,11H30,Convenience Store,8000-8099,LOOP,-,S,1
2015-11-18T00:00:00Z,09,Theft,11H30,"Other, Unknown, or Not Listed",8500-8599,GULF,FWY,-,1
2015-11-23T00:00:00Z,03,Burglary,11H30,"Furniture, Appliances, Radios, TV Store",6800-6899,MONROE,RD,-,1
2015-11-24T00:00:00Z,05,Theft,11H30,"Road, Street, or Sidewalk",8300-8399,BAYOU,DR,N,1
2015-11-26T00:00:00Z,21,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2015-11-30T00:00:00Z,06,Theft,11H30,"Road, Street, or Sidewalk",2900-2999,PARK OAKS,LN,-,1
2015-11-08T00:00:00Z,06,Theft,11H30,Bar or Night Club Parking Lot,6900-6999,MONROE,RD,-,1
2015-11-06T00:00:00Z,12,Auto Theft,11H30,Apartment,8600-8699,WINKLER,DR,-,2
2015-11-04T00:00:00Z,20,Theft,11H30,Restaurant or Cafeteria Parking Lot,8400-8499,WINKLER,DR,-,1
2015-11-05T00:00:00Z,15,Theft,11H30,Miscellaneous Business (Non-Specific),8500-8599,GULF,FWY,-,1
2015-11-01T00:00:00Z,16,Robbery,11H30,"Road, Street, or Sidewalk",3900-3999,RIVER,DR,-,1
2015-11-18T00:00:00Z,09,Burglary,11H30,Garage or Carport,4200-4299,RIVER,DR,-,1
2015-11-14T00:00:00Z,09,Theft,11H30,Commercial Parking Lot or Garage,8000-8099,GULF,FWY,-,1
2015-11-11T00:00:00Z,06,Robbery,11H30,"Road, Street, or Sidewalk",8400-8499,PARK PLACE,BLVD,-,1
2015-11-08T00:00:00Z,19,Theft,11H30,Other Parking Lot,8000-8099,EASTON,ST,-,1
2015-11-14T00:00:00Z,00,Robbery,11H30,"Road, Street, or Sidewalk",8400-8499,HOWARD,DR,-,1
2015-11-13T00:00:00Z,13,Theft,11H30,Residence or House,8000-8099,MEADOWBROOK,-,-,1
2015-11-28T00:00:00Z,11,Theft,11H30,"Road, Street, or Sidewalk",8000-8099,MEADOWBROOK,-,-,1
2015-11-28T00:00:00Z,16,Theft,11H30,Miscellaneous Business (Non-Specific),8500-8599,GULF,FWY,-,1
2015-11-30T00:00:00Z,09,Robbery,11H30,Strip Business Center Parking Lot,8400-8499,WINKLER,DR,-,1
