Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2016-10-08T00:00:00Z,10,Theft,15E40,Hospital,1900-1999,BRAESWOOD,BLVD,S,1
2016-06-04T00:00:00Z,02,Theft,15E40,Miscellaneous Business (Non-Specific),8400-8499,ALMEDA,RD,-,1
2016-07-11T00:00:00Z,13,Auto Theft,15E40,Other Parking Lot,2300-2399,LOOP,-,S,1
2016-11-04T00:00:00Z,18,Theft,15E40,Service or Gas Station,8600-8699,ALMEDA,RD,-,1
2016-11-04T00:00:00Z,16,Auto Theft,15E40,"Other, Unknown, or Not Listed",1000-1099,LOOP,-,S,1
2016-11-04T00:00:00Z,16,Theft,15E40,Other Parking Lot,8200-8299,MAIN,ST,-,1
2016-11-04T00:00:00Z,22,Burglary,15E40,Apartment,8400-8499,CAMBRIDGE,ST,-,1
2016-11-05T00:00:00Z,09,Auto Theft,15E40,Residence or House,8300-8399,EL MUNDO,ST,-,1
2016-11-05T00:00:00Z,15,Theft,15E40,Apartment Parking Lot,2300-2399,OLD SPANISH,TRL,-,1
2016-11-05T00:00:00Z,15,Theft,15E40,Department or Discount Store,8500-8599,MAIN,ST,-,1
2016-11-05T00:00:00Z,23,Burglary,15E40,Apartment,2400-2499,WESTRIDGE,ST,-,1
2016-11-06T00:00:00Z,10,Aggravated Assault,15E40,Apartment Parking Lot,3000-3099,MURWORTH,DR,-,1
2016-11-06T00:00:00Z,08,Theft,15E40,Hotel or Motel Parking Lot,8100-8199,KIRBY,DR,-,1
2016-11-06T00:00:00Z,04,Theft,15E40,Hotel or Motel Parking Lot,1000-1099,MCNEE,RD,-,1
2016-11-06T00:00:00Z,05,Burglary,15E40,Maintenance or Building Services,1500-1599,BELLFORT,AVE,W,1
2016-11-06T00:00:00Z,06,Theft,15E40,Hotel or Motel Parking Lot,7700-7799,MAIN,ST,-,2
2016-11-03T00:00:00Z,11,Theft,15E40,Apartment,2200-2299,HOLLY HALL,-,-,1
2016-11-03T00:00:00Z,16,Theft,15E40,Department or Discount Store,8500-8599,MAIN,ST,-,1
2016-11-03T00:00:00Z,15,Theft,15E40,Park and Ride Terminal,1500-1599,BELLFORT,AVE,W,1
2016-11-03T00:00:00Z,14,Aggravated Assault,15E40,Other Parking Lot,2600-2699,LOOP,-,S,1
2016-11-02T00:00:00Z,22,Burglary,15E40,Residence or House,2500-2599,WESTRIDGE,ST,-,1
2016-11-03T00:00:00Z,00,Theft,15E40,Apartment Parking Lot,8300-8399,EL MUNDO,ST,-,1
2016-11-03T00:00:00Z,07,Theft,15E40,Apartment Parking Lot,2700-2799,HOLLY HALL,-,-,1
2016-11-03T00:00:00Z,08,Auto Theft,15E40,Apartment Parking Lot,8300-8399,EL MUNDO,ST,-,1
2016-11-04T00:00:00Z,07,Theft,15E40,Apartment Parking Lot,2700-2799,HOLLY HALL,-,-,1
2016-11-03T00:00:00Z,17,Auto Theft,15E40,Vehicle/Auto Sales/Lease/Auto Parts Store,8800-8899,LAKES AT 610,DR,-,1
2016-11-03T00:00:00Z,22,Theft,15E40,Hotel or Motel Parking Lot,1000-1099,MCNEE,RD,-,1
2016-11-21T00:00:00Z,15,Theft,15E40,Hotel or Motel Parking Lot,10000-10099,MAIN,ST,-,1
2016-11-21T00:00:00Z,16,Theft,15E40,Hotel or Motel Parking Lot,9300-9399,MAIN,ST,-,1
2016-11-21T00:00:00Z,13,Theft,15E40,Hotel or Motel Parking Lot,8100-8199,KIRBY,DR,-,2
2016-11-20T00:00:00Z,14,Robbery,15E40,Commercial Parking Lot or Garage,2400-2499,WESTRIDGE,ST,-,1
2016-11-20T00:00:00Z,16,Theft,15E40,Apartment Parking Lot,8400-8499,CAMBRIDGE,ST,-,1
2016-11-20T00:00:00Z,17,Aggravated Assault,15E40,Apartment,2900-2999,HOLLY HALL,-,-,1
2016-11-20T00:00:00Z,15,Aggravated Assault,15E40,Apartment Parking Lot,2500-2599,WESTRIDGE,ST,-,1
2016-11-20T00:00:00Z,15,Burglary,15E40,"Vacant Other Residential (Apartment,Dorms)",7600-7699,KIRBY,DR,-,1
2016-11-21T00:00:00Z,00,Rape,15E40,Apartment,2500-2599,BELLFORT,AVE,W,1
2016-11-21T00:00:00Z,06,Burglary,15E40,Construction Site,9500-9599,MAIN,ST,-,1
2016-11-20T00:00:00Z,14,Theft,15E40,Miscellaneous Business (Non-Specific),8200-8299,KIRBY,DR,-,1
2016-11-19T00:00:00Z,19,Auto Theft,15E40,Hotel or Motel Parking Lot,8600-8699,KIRBY,DR,-,1
2016-11-19T00:00:00Z,15,Theft,15E40,Apartment Parking Lot,2400-2499,WESTRIDGE,ST,-,1
2016-11-19T00:00:00Z,15,Theft,15E40,"Other, Unknown, or Not Listed",8400-8499,KIRBY,DR,-,1
2016-11-19T00:00:00Z,14,Theft,15E40,Service or Gas Station,1600-1699,LOOP,-,S,1
2016-11-19T00:00:00Z,12,Theft,15E40,Convenience Store Parking Lot,9700-9799,MAIN,ST,-,1
2016-11-22T00:00:00Z,21,Theft,15E40,Hotel or Motel Parking Lot,1000-1099,MCNEE,RD,-,1
2016-11-22T00:00:00Z,21,Theft,15E40,Other Parking Lot,7700-7799,MAIN,ST,-,1
2016-11-22T00:00:00Z,20,Burglary,15E40,Apartment,1300-1399,OLD SPANISH,TRL,-,1
2016-11-22T00:00:00Z,18,Theft,15E40,Hotel or Motel Parking Lot,8600-8699,KIRBY,DR,-,1
2016-11-23T00:00:00Z,14,Burglary,15E40,Apartment,2500-2599,WESTRIDGE,ST,-,1
2016-11-23T00:00:00Z,13,Theft,15E40,Miscellaneous Business (Non-Specific),9800-9899,BUFFALO SPEEDWAY,-,-,1
2016-11-23T00:00:00Z,11,Theft,15E40,Commercial Parking Lot or Garage,2600-2699,LOOP,-,S,1
2016-11-23T00:00:00Z,12,Theft,15E40,Drug Store or Medical Supply,7900-7999,KIRBY,DR,-,1
2016-11-22T00:00:00Z,11,Theft,15E40,Department or Discount Store,8200-8299,KIRBY,DR,-,1
2016-11-22T00:00:00Z,09,Theft,15E40,Department or Discount Store,7900-7999,KIRBY,DR,-,1
2016-11-21T00:00:00Z,20,Auto Theft,15E40,Apartment Parking Lot,2400-2499,WESTRIDGE,ST,-,1
2016-11-21T00:00:00Z,20,Theft,15E40,Hotel or Motel Parking Lot,9300-9399,MAIN,ST,-,1
2016-11-21T00:00:00Z,18,Burglary,15E40,Apartment,8400-8499,BARTELL,DR,W,1
2016-11-21T00:00:00Z,22,Robbery,15E40,Drug Store or Medical Supply,9700-9799,BUFFALO SPEEDWAY,-,-,1
2016-11-26T00:00:00Z,03,Rape,15E40,Apartment Parking Lot,2600-2699,WESTRIDGE,ST,-,1
2016-11-26T00:00:00Z,09,Theft,15E40,Apartment Parking Lot,2400-2499,LOOP,-,S,1
2016-11-26T00:00:00Z,13,Theft,15E40,Apartment,1300-1399,OLD SPANISH,TRL,-,1
2016-11-27T00:00:00Z,10,Theft,15E40,Residence or House,8400-8499,BARTELL,DR,W,1
2016-11-27T00:00:00Z,11,Aggravated Assault,15E40,Condominium,8400-8499,HEARTH,DR,-,1
2016-11-27T00:00:00Z,14,Theft,15E40,Other Parking Lot,2100-2199,NAOMI,-,-,1
2016-11-27T00:00:00Z,18,Theft,15E40,Other Parking Lot,7900-7999,MAIN,ST,-,1
2016-11-27T00:00:00Z,15,Auto Theft,15E40,Other Parking Lot,7700-7799,FANNIN,ST,-,1
2016-11-27T00:00:00Z,17,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2016-11-28T00:00:00Z,07,Auto Theft,15E40,Hotel or Motel Parking Lot,1300-1399,LA CONCHA,LN,-,1
2016-11-28T00:00:00Z,03,Burglary,15E40,"Church, Synagogue, or Temple",2400-2499,BELLFORT,AVE,W,1
2016-11-28T00:00:00Z,00,Aggravated Assault,15E40,Grocery Store or Supermarket Parking Lot,7900-7999,MAIN,ST,-,1
2016-11-23T00:00:00Z,15,Robbery,15E40,Alley,2100-2199,HOLLY HALL,-,-,1
2016-11-23T00:00:00Z,16,Theft,15E40,"Road, Street, or Sidewalk",9600-9699,FANNIN STATION,-,-,1
2016-11-23T00:00:00Z,23,Aggravated Assault,15E40,"Road, Street, or Sidewalk",8400-8499,BARTELL,DR,W,2
2016-11-23T00:00:00Z,21,Burglary,15E40,Apartment,8100-8199,CAMBRIDGE,ST,-,1
2016-11-24T00:00:00Z,01,Robbery,15E40,Alley,2100-2199,HOLLY HALL,-,-,1
2016-11-24T00:00:00Z,11,Theft,15E40,Apartment Parking Lot,9100-9199,LAKES AT 610,DR,-,1
2016-11-24T00:00:00Z,10,Theft,15E40,Apartment Parking Lot,2800-2899,BARTELL,DR,S,1
2016-11-25T00:00:00Z,17,Theft,15E40,Grocery Store or Supermarket,8500-8599,MAIN,ST,-,1
2016-11-25T00:00:00Z,14,Auto Theft,15E40,Vehicle/Auto Sales/Lease/Auto Parts Store,8800-8899,LAKES AT 610,DR,-,1
2016-11-25T00:00:00Z,14,Theft,15E40,Miscellaneous Business (Non-Specific),8500-8599,MAIN,ST,-,1
2016-11-25T00:00:00Z,21,Theft,15E40,"Toys, Arts Craft,Musical, Bike,Pet Stores",1200-1299,OLD SPANISH,TRL,-,1
2016-11-25T00:00:00Z,19,Theft,15E40,Light Rail (Metro Rail) Vehicle,8300-8399,FANNIN,ST,-,1
2016-11-28T00:00:00Z,21,Theft,15E40,Apartment Parking Lot,1300-1399,LA CONCHA,LN,-,1
2016-11-28T00:00:00Z,12,Theft,15E40,Department or Discount Store,8500-8599,MAIN,ST,-,1
2016-11-30T00:00:00Z,12,Theft,15E40,Drug Store or Medical Supply,9700-9799,BUFFALO SPEEDWAY,-,-,1
2016-11-30T00:00:00Z,08,Burglary,15E40,Residence or House,8100-8199,EL MUNDO,ST,-,1
2016-11-30T00:00:00Z,14,Theft,15E40,Hotel or Motel Parking Lot,7700-7799,MAIN,ST,-,1
2016-11-30T00:00:00Z,13,Auto Theft,15E40,Apartment Parking Lot,2700-2799,BELLFORT,AVE,W,1
2016-11-29T00:00:00Z,16,Theft,15E40,Grocery Store or Supermarket Parking Lot,7700-7799,KIRBY,DR,-,1
2016-11-29T00:00:00Z,17,Theft,15E40,Department or Discount Store,8500-8599,MAIN,ST,-,1
2016-11-29T00:00:00Z,17,Theft,15E40,Restaurant or Cafeteria Parking Lot,9100-9199,MAIN,ST,-,1
2016-11-29T00:00:00Z,10,Theft,15E40,"Hotel, Motel, Inn, Etc.",9900-9999,BUFFALO SPEEDWAY,-,-,1
2016-11-30T00:00:00Z,22,Robbery,15E40,Service or Gas Station,9500-9599,MAIN,ST,-,1
2016-11-18T00:00:00Z,16,Burglary,16E10,Residence or House,600-699,ANDERSON,RD,E,1
2016-11-18T00:00:00Z,18,Burglary,16E10,Residence or House,600-699,ANDERSON,RD,E,1
2016-11-19T00:00:00Z,09,Theft,16E10,Miscellaneous Business (Non-Specific),13100-13199,ALMEDA,RD,-,1
2016-11-19T00:00:00Z,11,Theft,16E10,Driveway,11900-11999,CHANTELOUP,DR,-,1
2016-11-16T00:00:00Z,23,Robbery,16E10,Apartment,11900-11999,OAKMOOR,PKWY,-,1
2016-11-18T00:00:00Z,12,Theft,16E10,Convenience Store Parking Lot,500-599,ANDERSON,RD,E,1
2016-11-18T00:00:00Z,12,Auto Theft,16E10,"Road, Street, or Sidewalk",11900-11999,OAKMOOR,PKWY,-,1
2016-11-18T00:00:00Z,09,Auto Theft,16E10,"Road, Street, or Sidewalk",11900-11999,SANSPEREIL,DR,-,1
2016-11-10T00:00:00Z,01,Robbery,16E10,"Road, Street, or Sidewalk",1600-1699,ROYAL CHASE,DR,-,1
2016-11-10T00:00:00Z,06,Auto Theft,16E10,Driveway,13500-13599,HOOPER,RD,-,1
2016-11-09T00:00:00Z,21,Theft,16E10,Residence or House,13200-13299,FARADAY,DR,-,1
2016-11-09T00:00:00Z,15,Burglary,16E10,Apartment,2200-2299,OREM,DR,W,1
2016-11-09T00:00:00Z,12,Theft,16E10,Residence or House,1900-1999,HOWTH,AVE,-,1
2016-11-11T00:00:00Z,09,Auto Theft,16E10,Driveway,1300-1399,VERNAGE,RD,-,1
2016-11-12T00:00:00Z,07,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2016-11-12T00:00:00Z,06,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2016-11-12T00:00:00Z,09,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2016-11-13T00:00:00Z,13,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2016-11-14T00:00:00Z,19,Robbery,16E10,Restaurant or Cafeteria Parking Lot,13400-13499,ALMEDA,RD,-,1
2016-11-14T00:00:00Z,11,Theft,16E10,Department or Discount Store,1000-1099,ALMEDA GENOA,RD,-,1
2016-11-13T00:00:00Z,22,Theft,16E10,Strip Business Center Parking Lot,13400-13499,ALMEDA,RD,-,1
2016-11-15T00:00:00Z,15,Burglary,16E10,Apartment,11900-11999,OAKMOOR,PKWY,-,1
2016-11-15T00:00:00Z,11,Aggravated Assault,16E10,"Road, Street, or Sidewalk",11700-11799,KIRBY,DR,-,1
2016-11-15T00:00:00Z,08,Burglary,16E10,Mobile Home,14100-14199,DEL PAPA,ST,-,1
2016-11-15T00:00:00Z,06,Theft,16E10,Driveway,2200-2299,TANDY PARK,WAY,-,1
2016-11-15T00:00:00Z,06,Auto Theft,16E10,Driveway,2200-2299,TANDY PARK,WAY,-,1
2016-11-04T00:00:00Z,03,Theft,16E10,"Road, Street, or Sidewalk",1700-1799,NICHOLE WOODS,DR,-,1
2016-11-04T00:00:00Z,04,Theft,16E10,"Road, Street, or Sidewalk",1600-1699,NICHOLE WOODS,DR,-,1
2016-11-06T00:00:00Z,08,Burglary,16E10,Residence or House,12100-12199,FUNICULAR,WAY,-,1
2016-11-06T00:00:00Z,01,Rape,16E10,Mobile Home,13500-13599,HOOPER,RD,-,1
2016-11-05T00:00:00Z,12,Burglary,16E10,Residence or House,600-699,ANDERSON,RD,E,1
2016-11-04T00:00:00Z,19,Burglary,16E10,Residence or House,13500-13599,HOOPER,RD,-,1
2016-10-27T00:00:00Z,10,Burglary,16E10,"Vacant Other Residential (Apartment,Dorms)",11900-11999,CITY PARK CENTRAL,LN,-,1
2016-10-31T00:00:00Z,13,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2016-10-31T00:00:00Z,16,Theft,16E10,Vehicle/Auto Sales/Lease/Auto Parts Store,600-699,ANDERSON,RD,E,1
2016-10-31T00:00:00Z,17,Burglary,16E10,"Other, Unknown, or Not Listed",600-699,ANDERSON,RD,E,1
2016-11-01T00:00:00Z,13,Theft,16E10,Garage or Carport,12200-12299,CITY SKYLINE,CT,-,1
2016-11-01T00:00:00Z,16,Burglary,16E10,Mobile Home,600-699,ANDERSON,RD,E,1
2016-11-07T00:00:00Z,17,Burglary,16E10,Vacant Other Out Build/Monument/UnderConst,600-699,ANDERSON,RD,E,1
2016-11-06T00:00:00Z,14,Theft,16E10,Driveway,12000-12099,HELVICK CRESCENT,AVE,-,1
2016-11-07T00:00:00Z,07,Theft,16E10,"Road, Street, or Sidewalk",1900-1999,HELVICK,BLVD,-,1
2016-11-07T00:00:00Z,08,Theft,16E10,Driveway,12000-12099,HELVICK CRESCENT,AVE,-,1
2016-11-07T00:00:00Z,09,Auto Theft,16E10,Vehicle/Auto Sales/Lease/Auto Parts Store,1800-1899,ALMEDA GENOA,RD,-,1
2016-11-30T00:00:00Z,20,Robbery,16E10,Apartment,2200-2299,OREM,DR,W,1
2016-11-29T00:00:00Z,10,Burglary,16E10,Residence or House,14100-14199,DEL PAPA,ST,-,1
2016-11-29T00:00:00Z,16,Auto Theft,16E10,Miscellaneous Business (Non-Specific),1500-1599,ALMEDA GENOA,RD,-,1
2016-11-29T00:00:00Z,14,Robbery,16E10,"Road, Street, or Sidewalk",11700-11799,CHANTELOUP,DR,-,1
2016-11-29T00:00:00Z,13,Burglary,16E10,Residence or House,600-699,ANDERSON,RD,E,1
2016-11-24T00:00:00Z,17,Auto Theft,16E10,"Road, Street, or Sidewalk",11800-11899,JELICOE,DR,-,1
2016-11-27T00:00:00Z,23,Robbery,16E10,Service or Gas Station,1100-1199,ALMEDA GENOA,RD,-,1
2016-11-27T00:00:00Z,23,Theft,16E10,"Vacant Storage Fac (Barn,Garage,Warehouse)",12500-12599,EDWINA,-,-,1
2016-11-27T00:00:00Z,22,Theft,16E10,Apartment Parking Lot,11900-11999,OAKMOOR,PKWY,-,1
2016-11-28T00:00:00Z,04,Burglary,16E10,Restaurant or Cafeteria,UNK,12202B ALMEDA RD,-,-,1
2016-11-26T00:00:00Z,07,Theft,16E10,Construction Site,1500-1599,SUMMER CITY,DR,-,1
2016-11-22T00:00:00Z,06,Auto Theft,16E10,Apartment Parking Lot,2200-2299,OREM,DR,W,1
2016-11-22T00:00:00Z,17,Robbery,16E10,Residence or House,11800-11899,JELICOE,DR,-,1
2016-11-23T00:00:00Z,01,Burglary,16E10,Apartment,2200-2299,W. OREM DR APT 0135,-,-,1
2016-11-19T00:00:00Z,16,Aggravated Assault,16E10,Residence or House,11900-11999,CHANTELOUP,DR,-,1
2016-11-20T00:00:00Z,10,Theft,16E10,Garage or Carport,12800-12899,BORIS COVE,TRL,-,1
2016-11-20T00:00:00Z,15,Theft,16E10,Other Parking Lot,12500-12599,KIRBY,DR,-,1
2016-11-20T00:00:00Z,16,Burglary,16E10,Residence or House,1100-1199,BRENFORD,DR,-,1
2016-11-21T00:00:00Z,10,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2016-11-15T00:00:00Z,01,Aggravated Assault,16E20,"Hotel, Motel, Inn, Etc.",3800-3899,KNOTTY OAKS,TRL,-,1
2016-11-15T00:00:00Z,08,Robbery,16E20,"Road, Street, or Sidewalk",4000-4099,SIMSBROOK,DR,-,1
2016-11-15T00:00:00Z,16,Theft,16E20,"Road, Street, or Sidewalk",14200-14299,BATHURST,DR,-,1
2016-11-16T00:00:00Z,00,Auto Theft,16E20,Driveway,4000-4099,PRUDENCE,DR,-,1
2016-11-15T00:00:00Z,22,Aggravated Assault,16E20,Residence or House,2700-2799,ALMEDA PLAZA,DR,-,1
2016-11-16T00:00:00Z,15,Robbery,16E20,Residence or House,4400-4499,JORNS,DR,-,1
2016-11-16T00:00:00Z,15,Burglary,16E20,Residence or House,5200-5299,HEATHERBLOOM,DR,-,1
2016-11-16T00:00:00Z,13,Theft,16E20,Service or Gas Station,12200-12299,ALMEDA,RD,-,1
2016-11-16T00:00:00Z,13,Aggravated Assault,16E20,Department or Discount Store,4300-4399,FUQUA,ST,W,1
2016-11-14T00:00:00Z,00,Burglary,16E20,Vehicle/Auto Sales/Lease/Auto Parts Store,13700-13799,ALMEDA,RD,-,1
2016-11-14T00:00:00Z,10,Theft,16E20,Residence or House,3400-3499,KNOTTY OAKS,TRL,-,1
2016-11-13T00:00:00Z,13,Robbery,16E20,Bar or Night Club Parking Lot,3400-3499,FUQUA,ST,W,1
2016-11-13T00:00:00Z,11,Aggravated Assault,16E20,Grocery Store or Supermarket Parking Lot,3800-3899,RIPPLEBROOK,DR,-,1
2016-11-12T00:00:00Z,22,Aggravated Assault,16E20,Residence or House,4400-4499,DALMATIAN,DR,-,1
2016-11-13T00:00:00Z,01,Theft,16E20,"Road, Street, or Sidewalk",13500-13599,BONWAY,DR,-,1
2016-11-12T00:00:00Z,00,Auto Theft,16E20,"Road, Street, or Sidewalk",15500-15599,POST OAK,RD,S,1
2016-11-12T00:00:00Z,02,Theft,16E20,Hotel or Motel Parking Lot,4700-4799,FUQUA,ST,W,1
2016-11-12T00:00:00Z,17,Robbery,16E20,"Road, Street, or Sidewalk",4300-4399,SMOOTH OAK,LN,-,1
2016-11-12T00:00:00Z,13,Theft,16E20,Driveway,2900-2999,SOCKEYE,DR,-,1
2016-11-12T00:00:00Z,13,Auto Theft,16E20,Residence or House,5300-5399,RIPPLEBROOK,DR,-,1
2016-11-12T00:00:00Z,12,Burglary,16E20,Residence or House,5100-5199,DANFIELD,DR,-,1
2016-11-11T00:00:00Z,03,Theft,16E20,Residence or House,14400-14499,MORENO,AVE,-,1
2016-11-09T00:00:00Z,13,Burglary,16E20,Residence or House,3700-3799,GARDENIA BEND,DR,-,1
2016-11-09T00:00:00Z,13,Burglary,16E20,Residence or House,4300-4399,HIGH POINT,LN,-,1
2016-11-09T00:00:00Z,08,Rape,16E20,"Vacant Single Occ Resd(House,Townhs,Dplex)",4000-4099,HEATHERBLOOM,DR,-,1
2016-11-10T00:00:00Z,05,Theft,16E20,Residence or House,14400-14499,DRAYCOTT,LN,-,1
2016-11-10T00:00:00Z,07,Auto Theft,16E20,Miscellaneous Business (Non-Specific),4800-4899,ANDERSON,RD,-,1
2016-11-09T00:00:00Z,19,Burglary,16E20,Residence or House,3400-3499,WINDY ROYAL,DR,-,1
2016-11-10T00:00:00Z,15,Theft,16E20,Department or Discount Store,2900-2999,OREM,DR,W,1
2016-11-18T00:00:00Z,11,Burglary,16E20,Residence or House,5400-5499,MARKWOOD,LN,-,1
2016-11-16T00:00:00Z,23,Theft,16E20,Apartment Parking Lot,3800-3899,FUQUA,ST,W,1
2016-11-17T00:00:00Z,08,Aggravated Assault,16E20,Residence or House,4400-4499,EBBTIDE,DR,-,1
2016-11-17T00:00:00Z,16,Aggravated Assault,16E20,Driveway,5200-5299,HEATHERCREST,-,-,1
2016-11-19T00:00:00Z,01,Burglary,16E20,Commercial Building,3100-3199,OREM,DR,W,1
2016-11-19T00:00:00Z,00,Robbery,16E20,,5400-5499,OREM,DR,W,1
2016-11-19T00:00:00Z,00,Theft,16E20,Residence or House,2900-2999,DRAGONWICK,DR,-,1
2016-11-07T00:00:00Z,09,Aggravated Assault,16E20,Convenience Store,3500-3599,OREM,DR,W,1
2016-11-06T00:00:00Z,17,Theft,16E20,Residence or House,3800-3899,BROOKMEADE,DR,-,1
2016-11-06T00:00:00Z,20,Robbery,16E20,Restaurant or Cafeteria,4400-4499,FUQUA,ST,W,1
2016-11-06T00:00:00Z,20,Theft,16E20,Grocery Store or Supermarket Parking Lot,3900-3999,HIGH POINT,LN,-,1
2016-11-06T00:00:00Z,22,Burglary,16E20,"Vacant Church, Synagogue, or Temple",14600-14699,WHITE HEATHER,DR,-,1
2016-11-07T00:00:00Z,16,Burglary,16E20,Residence or House,2800-2899,STEELHEAD,DR,-,1
2016-11-07T00:00:00Z,13,Burglary,16E20,Residence or House,14000-14099,ROSECREST,DR,-,1
2016-11-09T00:00:00Z,06,Auto Theft,16E20,Driveway,3800-3899,CLOVERBROOK,DR,-,1
2016-11-08T00:00:00Z,22,Auto Theft,16E20,"Field, Woods, Forest, Park",3400-3499,SIMSBROOK,DR,-,1
2016-11-08T00:00:00Z,13,Theft,16E20,Residence or House,14500-14599,BUXLEY,ST,-,1
2016-11-01T00:00:00Z,15,Theft,16E20,Mobile Home,11900-11999,MAIN,ST,-,1
2016-11-01T00:00:00Z,11,Theft,16E20,"Road, Street, or Sidewalk",4600-4699,CAMPECHE,DR,-,1
2016-11-01T00:00:00Z,08,Burglary,16E20,Convention Center or Exhibit Halls,14700-14799,HIRAM CLARKE,RD,-,1
2016-11-02T00:00:00Z,06,Theft,16E20,Residence or House,13000-13099,BRENTLAWN,CT,-,1
2016-11-01T00:00:00Z,19,Theft,16E20,Convenience Store,5400-5499,ANDERSON,RD,-,1
2016-11-01T00:00:00Z,20,Theft,16E20,"Other, Unknown, or Not Listed",3300-3399,JORNS,DR,-,1
2016-11-02T00:00:00Z,11,Theft,16E20,Miscellaneous Business (Non-Specific),5300-5399,PRUDENCE,DR,-,1
2016-10-26T00:00:00Z,23,Theft,16E20,Driveway,3400-3499,KNOTTY OAKS,TRL,-,1
2016-10-26T00:00:00Z,14,Theft,16E20,Driveway,3800-3899,GOULBURN,DR,-,1
2016-10-28T00:00:00Z,17,Burglary,16E20,Residence or House,14200-14299,FLEETWELL,DR,-,1
2016-10-31T00:00:00Z,10,Theft,16E20,Driveway,13600-13699,MELCHER,DR,-,1
2016-10-31T00:00:00Z,07,Theft,16E20,Driveway,4600-4699,PUEBLA,RD,-,1
2016-07-27T00:00:00Z,07,Theft,16E20,Construction Site,14900-14999,WHITE HEATHER,-,-,1
2016-10-06T00:00:00Z,06,Theft,16E20,Residence or House,4400-4499,BERAN,DR,-,1
2015-09-13T00:00:00Z,06,Robbery,16E20,Bar or Night Club Parking Lot,3300-3399,W.FUQUA,-,-,1
2016-11-04T00:00:00Z,17,Burglary,16E20,Residence or House,5100-5199,MARKWOOD,LN,-,1
2016-11-04T00:00:00Z,21,Burglary,16E20,Residence or House,2900-2999,WUTHERING HEIGHTS,DR,-,1
2016-11-04T00:00:00Z,23,Theft,16E20,Grocery Store or Supermarket Parking Lot,4000-4099,FUQUA,ST,W,1
2016-11-05T00:00:00Z,08,Theft,16E20,Driveway,4300-4399,EBBTIDE,DR,-,1
2016-11-05T00:00:00Z,03,Robbery,16E20,Service or Gas Station,3900-3999,ANDERSON,RD,-,1
2016-11-05T00:00:00Z,15,Theft,16E20,"Other, Unknown, or Not Listed",3200-3299,BROOKFIELD,DR,-,1
2016-11-05T00:00:00Z,15,Theft,16E20,"Parks and Recreation, Zoo, Swimming Pool",4400-4499,AIRPORT,BLVD,W,1
2016-11-05T00:00:00Z,20,Theft,16E20,Driveway,14700-14799,KENDALLS PATH,CT,-,1
2016-11-06T00:00:00Z,10,Burglary,16E20,"Vacant Single Occ Resd(House,Townhs,Dplex)",4600-4699,CURLY OAKS,DR,-,1
2016-11-03T00:00:00Z,19,Auto Theft,16E20,"Road, Street, or Sidewalk",4000-4099,RIPPLEBROOK,DR,-,1
2016-11-03T00:00:00Z,00,Aggravated Assault,16E20,,4900-4999,HEATHERBLOOM,DR,-,1
2016-11-03T00:00:00Z,13,Theft,16E20,Department or Discount Store,2900-2999,OREM,DR,W,1
2016-11-21T00:00:00Z,11,Theft,16E20,Other Parking Lot,11900-11999,MAIN,ST,-,1
2016-11-21T00:00:00Z,08,Robbery,16E20,Residence or House,14200-14299,FLEETWELL,DR,-,1
2016-11-20T00:00:00Z,18,Aggravated Assault,16E20,Residence or House,3300-3399,BROOKSTON,ST,-,1
2016-11-20T00:00:00Z,12,Auto Theft,16E20,Residence or House,3000-3099,OVERCROSS,DR,-,1
2016-11-20T00:00:00Z,06,Theft,16E20,"Road, Street, or Sidewalk",14300-14399,BUFFALO SPEEDWAY,-,-,1
2016-11-19T00:00:00Z,13,Theft,16E20,Residence or House,2700-2799,MEIKO,DR,-,1
2016-11-23T00:00:00Z,01,Theft,16E20,Residence or House,3900-3999,TIDEWATER,-,-,1
2016-11-22T00:00:00Z,18,Theft,16E20,Driveway,13400-13499,WOODRING,DR,-,1
2016-11-22T00:00:00Z,05,Robbery,16E20,Other Parking Lot,3500-3599,DARLINGHURST,DR,-,1
2016-11-21T00:00:00Z,18,Burglary,16E20,Residence or House,14800-14899,MONRAD,DR,-,1
2016-11-22T00:00:00Z,10,Burglary,16E20,Residence or House,5300-5399,BROOKMEADE,DR,-,1
2016-11-26T00:00:00Z,13,Theft,16E20,Office Building,14600-14699,WATERLOO,DR,-,1
2016-11-26T00:00:00Z,14,Theft,16E20,Restaurant or Cafeteria,13800-13899,HIRAM CLARKE,RD,-,1
2016-11-26T00:00:00Z,15,Theft,16E20,Other Parking Lot,4700-4799,SIMSBROOK,DR,-,1
2016-11-26T00:00:00Z,18,Aggravated Assault,16E20,Residence or House,14500-14599,ALMEECE,ST,-,1
