beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",24503,Murder,0,0,5,1,6,5,2,NA,NA,20,200,0,0,20.4,24.5,8.2
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",24503,Other,485,710,722,121,742,1917,639,48.9,53,2.8,16,1979.3,2897.6,2946.6,3028.2,2607.8
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",24503,Robbery,50,53,83,5,69,186,62,66,38,-16.9,11,204.1,216.3,338.7,281.6,253
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",24503,Sexual Assault,10,13,13,3,15,36,12,30,50,15.4,25,40.8,53.1,53.1,61.2,49
1A50,1,3.04553452,"Post Oak Park, Afton Oaks, Highland Village, Weslayan, Greenway Plaza and The Compaq Center",24503,Theft,1517,1418,1368,280,1423,4303,1434,-9.8,-6.2,4,-1,6191.1,5787,5583,5807.5,5852.3
2A10,2,3.30928608,Irvington and Ryon,17885,Arson,10,12,6,2,7,28,9,-40,-30,16.7,-22,55.9,67.1,33.5,39.1,50.3
2A10,2,3.30928608,Irvington and Ryon,17885,Assault,802,792,714,105,702,2308,769,-11,-12.5,-1.7,-9,4484.2,4428.3,3992.2,3925.1,4299.7
2A10,2,3.30928608,Irvington and Ryon,17885,Auto Theft,70,104,151,18,151,325,108,115.7,115.7,0,40,391.4,581.5,844.3,844.3,603.9
2A10,2,3.30928608,Irvington and Ryon,17885,Burglary,131,116,118,31,133,365,122,-9.9,1.5,12.7,9,732.5,648.6,659.8,743.6,682.1
2A10,2,3.30928608,Irvington and Ryon,17885,Drug Offenses,220,157,124,15,117,501,167,-43.6,-46.8,-5.6,-30,1230.1,877.8,693.3,654.2,933.7
2A10,2,3.30928608,Irvington and Ryon,17885,Kidnapping,2,2,2,0,1,6,2,0,-50,-50,-50,11.2,11.2,11.2,5.6,11.2
2A10,2,3.30928608,Irvington and Ryon,17885,Murder,6,4,3,1,3,13,4,-50,-50,0,-25,33.5,22.4,16.8,16.8,22.4
2A10,2,3.30928608,Irvington and Ryon,17885,Other,334,753,725,119,752,1812,604,117.1,125.1,3.7,25,1867.5,4210.2,4053.7,4204.6,3377.1
2A10,2,3.30928608,Irvington and Ryon,17885,Robbery,112,100,71,15,80,283,94,-36.6,-28.6,12.7,-15,626.2,559.1,397,447.3,525.6
2A10,2,3.30928608,Irvington and Ryon,17885,Sexual Assault,13,18,21,1,17,52,17,61.5,30.8,-19,0,72.7,100.6,117.4,95.1,95.1
2A10,2,3.30928608,Irvington and Ryon,17885,Theft,498,516,435,81,443,1449,483,-12.7,-11,1.8,-8,2784.5,2885.1,2432.2,2476.9,2700.6
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Arson,3,2,1,0,0,6,2,-66.7,-100,-100,-100,26,17.3,8.7,0,17.3
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Assault,296,349,294,23,275,939,313,-0.7,-7.1,-6.5,-12,2560.6,3019,2543.3,2378.9,2707.6
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Auto Theft,58,64,81,19,88,203,68,39.7,51.7,8.6,29,501.7,553.6,700.7,761.2,588.2
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Burglary,94,77,80,7,77,251,84,-14.9,-18.1,-3.8,-8,813.1,666.1,692,666.1,726.6
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Drug Offenses,116,71,71,9,67,258,86,-38.8,-42.2,-5.6,-22,1003.5,614.2,614.2,579.6,743.9
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Murder,0,2,1,0,1,3,1,NA,NA,0,0,0,17.3,8.7,8.7,8.7
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Other,191,319,370,61,370,880,293,93.7,93.7,0,26,1652.2,2759.5,3200.7,3200.7,2534.6
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Robbery,63,54,29,7,35,146,49,-54,-44.4,20.7,-29,545,467.1,250.9,302.8,423.9
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Sexual Assault,5,5,5,1,6,15,5,0,20,20,20,43.3,43.3,43.3,51.9,43.3
2A20,2,1.8876461,"Sunset Heights, Brooksmith and Stude",11560,Theft,277,286,291,46,291,854,285,5.1,5.1,0,2,2396.2,2474,2517.3,2517.3,2465.4
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Arson,7,14,3,0,1,24,8,-57.1,-85.7,-66.7,-88,22.9,45.8,9.8,3.3,26.2
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Assault,341,311,320,49,316,972,324,-6.2,-7.3,-1.2,-2,1115.9,1017.8,1047.2,1034.1,1060.3
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Auto Theft,128,142,178,32,176,448,149,39.1,37.5,-1.1,18,418.9,464.7,582.5,576,487.6
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Burglary,276,175,142,18,141,593,198,-48.6,-48.9,-0.7,-29,903.2,572.7,464.7,461.4,648
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Drug Offenses,52,51,38,7,36,141,47,-26.9,-30.8,-5.3,-23,170.2,166.9,124.4,117.8,153.8
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Kidnapping,1,0,1,0,1,2,1,0,0,0,0,3.3,0,3.3,3.3,3.3
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Murder,0,0,2,1,3,2,1,NA,NA,50,200,0,0,6.5,9.8,3.3
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Other,331,588,578,99,604,1497,499,74.6,82.5,4.5,21,1083.2,1924.3,1891.5,1976.6,1633
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Robbery,55,48,50,5,41,153,51,-9.1,-25.5,-18,-20,180,157.1,163.6,134.2,166.9
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Sexual Assault,8,6,7,1,7,21,7,-12.5,-12.5,0,0,26.2,19.6,22.9,22.9,22.9
2A30,2,4.65858171,"Houston Heights, Norhill and Studemont",30557,Theft,1200,833,955,180,994,2988,996,-20.4,-17.2,4.1,-0,3927.1,2726.1,3125.3,3252.9,3259.5
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Arson,1,3,1,0,1,5,2,0,0,0,-50,13.7,41.1,13.7,13.7,27.4
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Assault,121,169,170,27,170,460,153,40.5,40.5,0,11,1658.7,2316.7,2330.4,2330.4,2097.3
2A40,2,1.60546103,Old Sixth Ward and the First Ward,7295,Auto Theft,48,56,72,15,70,176,59,50,45.8,-2.8,19,658,767.6,987,959.6,808.8
