beat,district,area_sq_mi,placename,population,type,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",17327,Property,1285,1215,1089,228,1147,3589,1196.3,-15.3,-10.7,5.3,-4,7416.2,7012.2,6285,6619.7,6904.3
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",17327,Violent,421,435,458,60,453,1314,438,8.8,7.6,-1.1,3,2429.7,2510.5,2643.3,2614.4,2527.8
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",17807,Other,307,382,331,51,341,1020,340,7.8,11.1,3,0,1724,2145.2,1858.8,1915,1909.4
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",17807,Property,871,663,668,156,711,2202,734,-23.3,-18.4,6.4,-3,4891.3,3723.3,3751.3,3992.8,4122
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",17807,Violent,120,97,98,10,99,315,105,-18.3,-17.5,1,-6,673.9,544.7,550.3,556,589.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28837,Other,720,1137,1200,212,1218,3057,1019,66.7,69.2,1.5,20,2496.8,3942.9,4161.3,4223.7,3533.7
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28837,Property,1087,1115,950,139,920,3152,1050.7,-12.6,-15.4,-3.2,-12,3769.5,3866.6,3294.4,3190.3,3643.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28837,Violent,832,957,776,108,764,2565,855,-6.7,-8.2,-1.5,-11,2885.2,3318.7,2691,2649.4,2964.9
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18586,Other,349,570,726,108,738,1645,548.3,108,111.5,1.7,35,1877.8,3066.8,3906.2,3970.7,2950.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18586,Property,387,450,465,66,460,1302,434,20.2,18.9,-1.1,6,2082.2,2421.2,2501.9,2475,2335.1
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18586,Violent,430,416,432,53,410,1278,426,0.5,-4.7,-5.1,-4,2313.6,2238.2,2324.3,2206,2292
11H30,11,2.84278059,Meadow Brook and Park Place,15413,Other,409,717,734,132,756,1860,620,79.5,84.8,3,22,2653.6,4651.9,4762.2,4905,4022.6
11H30,11,2.84278059,Meadow Brook and Park Place,15413,Property,644,747,558,64,526,1949,649.7,-13.4,-18.3,-5.7,-19,4178.3,4846.6,3620.3,3412.7,4215.3
11H30,11,2.84278059,Meadow Brook and Park Place,15413,Violent,404,481,409,89,435,1294,431.3,1.2,7.7,6.4,1,2621.2,3120.7,2653.6,2822.3,2798.3
11H40,11,6.14001938,Allendale and Oak Meadows,9881,Other,112,258,211,40,227,581,193.7,88.4,102.7,7.6,17,1133.5,2611.1,2135.4,2297.3,1960.3
11H40,11,6.14001938,Allendale and Oak Meadows,9881,Property,178,202,168,16,148,548,182.7,-5.6,-16.9,-11.9,-19,1801.4,2044.3,1700.2,1497.8,1849
11H40,11,6.14001938,Allendale and Oak Meadows,9881,Violent,107,142,119,15,111,368,122.7,11.2,3.7,-6.7,-10,1082.9,1437.1,1204.3,1123.4,1241.8
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8435,Other,125,282,309,68,341,716,238.7,147.2,172.8,10.4,43,1481.9,3343.2,3663.3,4042.7,2829.9
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8435,Property,264,306,348,56,362,918,306,31.8,37.1,4,18,3129.8,3627.7,4125.7,4291.6,3627.7
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8435,Violent,147,189,195,26,192,531,177,32.7,30.6,-1.5,8,1742.7,2240.7,2311.8,2276.2,2098.4
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",47725,Other,1205,2003,2249,356,2299,5457,1819,86.6,90.8,2.2,26,2524.9,4197,4712.4,4817.2,3811.4
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",47725,Property,1898,2044,2007,368,2043,5949,1983,5.7,7.6,1.8,3,3977,4282.9,4205.3,4280.8,4155.1
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",47725,Violent,1097,1337,1378,229,1401,3812,1270.7,25.6,27.7,1.7,10,2298.6,2801.5,2887.4,2935.6,2662.5
12D20,12,3.83700574,Sage,23555,Other,435,746,769,98,757,1950,650,76.8,74,-1.6,16,1846.7,3167.1,3264.7,3213.8,2759.5
12D20,12,3.83700574,Sage,23555,Property,835,821,835,154,852,2491,830.3,0,2,2,3,3544.9,3485.5,3544.9,3617.1,3524.9
12D20,12,3.83700574,Sage,23555,Violent,359,427,375,57,376,1161,387,4.5,4.7,0.3,-3,1524.1,1812.8,1592,1596.3,1643
12D30,12,3.99301158,Gulf Palms and Beamer,15022,Other,290,371,372,47,352,1033,344.3,28.3,21.4,-5.4,2,1930.5,2469.7,2476.4,2343.2,2292
12D30,12,3.99301158,Gulf Palms and Beamer,15022,Property,379,418,365,73,361,1162,387.3,-3.7,-4.7,-1.1,-7,2523,2782.6,2429.8,2403.1,2578.2
12D30,12,3.99301158,Gulf Palms and Beamer,15022,Violent,201,206,204,17,190,611,203.7,1.5,-5.5,-6.9,-7,1338,1371.3,1358,1264.8,1356
12D40,12,9.68663455,Scarsdale and Ellington Field,13053,Other,216,366,429,56,429,1011,337,98.6,98.6,0,27,1654.8,2804,3286.6,3286.6,2581.8
12D40,12,9.68663455,Scarsdale and Ellington Field,13053,Property,322,359,335,70,348,1016,338.7,4,8.1,3.9,3,2466.9,2750.3,2566.5,2666.1,2594.8
12D40,12,9.68663455,Scarsdale and Ellington Field,13053,Violent,252,272,244,39,242,768,256,-3.2,-4,-0.8,-5,1930.6,2083.8,1869.3,1854,1961.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",23716,Other,202,247,242,38,229,691,230.3,19.8,13.4,-5.4,-1,851.7,1041.5,1020.4,965.6,971.1
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",23716,Property,224,179,165,35,180,568,189.3,-26.3,-19.6,9.1,-5,944.5,754.8,695.7,759,798.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",23716,Violent,96,80,94,6,76,270,90,-2.1,-20.8,-19.1,-16,404.8,337.3,396.4,320.5,379.5
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22879,Other,282,455,465,47,436,1202,400.7,64.9,54.6,-6.2,9,1232.6,1988.7,2032.4,1905.7,1751.4
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22879,Property,343,402,377,54,361,1122,374,9.9,5.2,-4.2,-3,1499.2,1757.1,1647.8,1577.9,1634.7
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22879,Violent,199,269,242,39,254,710,236.7,21.6,27.6,5,7,869.8,1175.8,1057.7,1110.2,1034.6
12D70,12,5.39156317,Baybrook Mall and Sterling Knoll,13592,Other,424,486,556,71,533,1466,488.7,31.1,25.7,-4.1,9,3119.5,3575.6,4090.6,3921.4,3595.5
12D70,12,5.39156317,Baybrook Mall and Sterling Knoll,13592,Property,1128,1084,1214,206,1237,3426,1142,7.6,9.7,1.9,8,8299,7975.3,8931.7,9100.9,8402
12D70,12,5.39156317,Baybrook Mall and Sterling Knoll,13592,Violent,223,255,221,31,215,699,233,-0.9,-3.6,-2.7,-8,1640.7,1876.1,1626,1581.8,1714.2
13D10,13,5.2433708,"Gulfgate Mall, Bay Forest, Riverview, Hampshire, Golfcrest and Barnett Stadium",25256,Other,718,1067,938,156,943,2723,907.7,30.6,31.3,0.5,4,2842.9,4224.7,3714,3733.8,3594
13D10,13,5.2433708,"Gulfgate Mall, Bay Forest, Riverview, Hampshire, Golfcrest and Barnett Stadium",25256,Property,1031,1072,1008,151,988,3111,1037,-2.2,-4.2,-2,-5,4082.2,4244.5,3991.1,3911.9,4106
13D10,13,5.2433708,"Gulfgate Mall, Bay Forest, Riverview, Hampshire, Golfcrest and Barnett Stadium",25256,Violent,677,668,592,107,597,1937,645.7,-12.6,-11.8,0.8,-8,2680.6,2644.9,2344,2363.8,2556.6
13D20,13,6.66870859,"Fairlawn, Garden Villas, Glenbrook Valley and Santa Rosa",40432,Other,1316,1859,1788,262,1804,4963,1654.3,35.9,37.1,0.9,9,3254.8,4597.8,4422.2,4461.8,4091.6
13D20,13,6.66870859,"Fairlawn, Garden Villas, Glenbrook Valley and Santa Rosa",40432,Property,1538,1486,1447,229,1415,4471,1490.3,-5.9,-8,-2.2,-5,3803.9,3675.3,3578.8,3499.7,3685.9
13D20,13,6.66870859,"Fairlawn, Garden Villas, Glenbrook Valley and Santa Rosa",40432,Violent,1149,1148,918,158,910,3215,1071.7,-20.1,-20.8,-0.9,-15,2841.8,2839.3,2270.5,2250.7,2650.6
13D30,13,3.07402543,"Allen Farms, Airport Gardens and the Hobby Airport area",2634,Other,71,183,148,6,129,402,134,108.5,81.7,-12.8,-4,2695.5,6947.6,5618.8,4897.5,5087.3
13D30,13,3.07402543,"Allen Farms, Airport Gardens and the Hobby Airport area",2634,Property,129,122,141,23,149,392,130.7,9.3,15.5,5.7,14,4897.5,4631.7,5353.1,5656.8,4962
13D30,13,3.07402543,"Allen Farms, Airport Gardens and the Hobby Airport area",2634,Violent,46,37,35,11,35,118,39.3,-23.9,-23.9,0,-11,1746.4,1404.7,1328.8,1328.8,1492
13D40,13,5.0688163,"Val Verde East, Gulf Meadows and Houston Skyscraper Shadows",14219,Other,184,298,297,63,309,779,259.7,61.4,67.9,4,19,1294,2095.8,2088.8,2173.1,1826.4
13D40,13,5.0688163,"Val Verde East, Gulf Meadows and Houston Skyscraper Shadows",14219,Property,388,417,385,71,387,1190,396.7,-0.8,-0.3,0.5,-2,2728.7,2932.7,2707.6,2721.7,2789.9
13D40,13,5.0688163,"Val Verde East, Gulf Meadows and Houston Skyscraper Shadows",14219,Violent,166,222,183,33,176,571,190.3,10.2,6,-3.8,-8,1167.5,1561.3,1287,1237.8,1338.4
14D10,14,3.66057918,McGregor Terrace and Riverside Terrace,15692,Other,1053,1359,1503,205,1463,3915,1305,42.7,38.9,-2.7,12,6710.4,8660.5,9578.1,9323.2,8316.3
14D10,14,3.66057918,McGregor Terrace and Riverside Terrace,15692,Property,1081,854,742,113,733,2677,892.3,-31.4,-32.2,-1.2,-18,6888.9,5442.3,4728.5,4671.2,5686.3
14D10,14,3.66057918,McGregor Terrace and Riverside Terrace,15692,Violent,1038,1096,892,126,869,3026,1008.7,-14.1,-16.3,-2.6,-14,6614.8,6984.5,5684.4,5537.9,6428.1
14D20,14,7.25646368,"Blueridge, Sunnyside, Brook Haven and Bayou Estates",27812,Other,1699,2350,2607,343,2572,6656,2218.7,53.4,51.4,-1.3,16,6108.9,8449.6,9373.7,9247.8,7977.5
14D20,14,7.25646368,"Blueridge, Sunnyside, Brook Haven and Bayou Estates",27812,Property,1388,1194,974,163,990,3556,1185.3,-29.8,-28.7,1.6,-16,4990.7,4293.1,3502.1,3559.6,4261.8
14D20,14,7.25646368,"Blueridge, Sunnyside, Brook Haven and Bayou Estates",27812,Violent,1691,1763,1512,231,1473,4966,1655.3,-10.6,-12.9,-2.6,-11,6080.1,6339,5436.5,5296.3,5951.7
14D30,14,4.20537595,"Crestmont, Edgewood, Bellfort Park, Inwood Terrace and Southpark",20295,Other,777,1192,1201,160,1172,3170,1056.7,54.6,50.8,-2.4,11,3828.5,5873.4,5917.7,5774.8,5206.7
14D30,14,4.20537595,"Crestmont, Edgewood, Bellfort Park, Inwood Terrace and Southpark",20295,Property,601,584,487,70,489,1672,557.3,-19,-18.6,0.4,-12,2961.3,2877.6,2399.6,2409.5,2746
14D30,14,4.20537595,"Crestmont, Edgewood, Bellfort Park, Inwood Terrace and Southpark",20295,Violent,821,750,660,97,614,2231,743.7,-19.6,-25.2,-7,-17,4045.3,3695.5,3252,3025.4,3664.4
14D40,14,6.61224595,"South Acres, Shamrock Manor, Hillwood and Cloverland",20527,Other,587,848,932,128,921,2367,789,58.8,56.9,-1.2,17,2859.6,4131.1,4540.4,4486.8,3843.7
14D40,14,6.61224595,"South Acres, Shamrock Manor, Hillwood and Cloverland",20527,Property,574,560,496,74,492,1630,543.3,-13.6,-14.3,-0.8,-9,2796.3,2728.1,2416.3,2396.8,2646.8
14D40,14,6.61224595,"South Acres, Shamrock Manor, Hillwood and Cloverland",20527,Violent,622,667,604,108,628,1893,631,-2.9,1,4,-0,3030.2,3249.4,2942.5,3059.4,3074
14D50,14,8.69627992,"Golden Glade Estates, Langston and Almeda Genoa",8920,Other,189,301,339,62,345,829,276.3,79.4,82.5,1.8,25,2118.8,3374.4,3800.4,3867.7,3097.5
14D50,14,8.69627992,"Golden Glade Estates, Langston and Almeda Genoa",8920,Property,328,274,272,49,276,874,291.3,-17.1,-15.9,1.5,-5,3677.1,3071.7,3049.3,3094.2,3265.7
14D50,14,8.69627992,"Golden Glade Estates, Langston and Almeda Genoa",8920,Violent,196,247,245,50,250,688,229.3,25,27.6,2,9,2197.3,2769.1,2746.6,2802.7,2570.6
15E10,15,4.34996776,"Meyerland Plaza, Robindell, Meyerland, Braeburn Terrace and Maplewood South",22514,Other,477,638,648,111,657,1763,587.7,35.8,37.7,1.4,12,2118.7,2833.8,2878.2,2918.2,2610.4
15E10,15,4.34996776,"Meyerland Plaza, Robindell, Meyerland, Braeburn Terrace and Maplewood South",22514,Property,929,845,711,119,709,2485,828.3,-23.5,-23.7,-0.3,-14,4126.3,3753.2,3158,3149.2,3679
15E10,15,4.34996776,"Meyerland Plaza, Robindell, Meyerland, Braeburn Terrace and Maplewood South",22514,Violent,328,359,424,54,422,1111,370.3,29.3,28.7,-0.5,14,1456.9,1594.6,1883.3,1874.4,1644.8
15E20,15,3.58384499,"Westbury, Park West and Willow Creek",18932,Other,369,465,511,55,489,1345,448.3,38.5,32.5,-4.3,9,1949.1,2456.2,2699.1,2582.9,2367.9
15E20,15,3.58384499,"Westbury, Park West and Willow Creek",18932,Property,488,560,498,89,472,1546,515.3,2,-3.3,-5.2,-8,2577.6,2958,2630.5,2493.1,2721.8
15E20,15,3.58384499,"Westbury, Park West and Willow Creek",18932,Violent,265,323,244,38,231,832,277.3,-7.9,-12.8,-5.3,-17,1399.7,1706.1,1288.8,1220.2,1464.7
15E30,15,6.29133294,"Meyer Park, Post Oak Manor, Westwood, Willow Bend and Linkwood",35375,Other,617,895,851,101,803,2363,787.7,37.9,30.1,-5.6,2,1744.2,2530,2405.7,2270,2226.7
15E30,15,6.29133294,"Meyer Park, Post Oak Manor, Westwood, Willow Bend and Linkwood",35375,Property,1380,1245,1059,171,1046,3684,1228,-23.3,-24.2,-1.2,-15,3901.1,3519.4,2993.6,2956.9,3471.4
15E30,15,6.29133294,"Meyer Park, Post Oak Manor, Westwood, Willow Bend and Linkwood",35375,Violent,376,422,436,76,442,1234,411.3,16,17.6,1.4,7,1062.9,1192.9,1232.5,1249.5,1162.7
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",29887,Other,1042,1652,1748,283,1762,4442,1480.7,67.8,69.1,0.8,19,3486.5,5527.5,5848.7,5895.5,4954.3
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",29887,Property,2240,1983,2046,400,2108,6269,2089.7,-8.7,-5.9,3,1,7494.9,6635,6845.8,7053.2,6992
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",29887,Violent,943,882,1052,154,1043,2877,959,11.6,10.6,-0.9,9,3155.2,2951.1,3519.9,3489.8,3208.8
16E10,16,5.38940818,Canterbury Village and Monarch Estates,14695,Other,259,349,294,69,323,902,300.7,13.5,24.7,9.9,7,1762.5,2375,2000.7,2198,2046.3
16E10,16,5.38940818,Canterbury Village and Monarch Estates,14695,Property,450,352,330,54,345,1132,377.3,-26.7,-23.3,4.5,-9,3062.3,2395.4,2245.7,2347.7,2567.5
16E10,16,5.38940818,Canterbury Village and Monarch Estates,14695,Violent,220,226,202,28,183,648,216,-8.2,-16.8,-9.4,-15,1497.1,1537.9,1374.6,1245.3,1469.9
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35528,Other,720,1102,1139,183,1168,2961,987,58.2,62.2,2.5,18,2026.6,3101.8,3205.9,3287.5,2778.1
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35528,Property,826,687,775,118,761,2288,762.7,-6.2,-7.9,-1.8,-0,2324.9,1933.7,2181.4,2142,2146.8
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35528,Violent,623,687,675,97,643,1985,661.7,8.3,3.2,-4.7,-3,1753.5,1933.7,1899.9,1809.8,1862.5
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",23719,Other,546,856,831,115,830,2233,744.3,52.2,52,-0.1,12,2302,3608.9,3503.5,3499.3,3138
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",23719,Property,629,675,606,84,562,1910,636.7,-3.7,-10.7,-7.3,-12,2651.9,2845.8,2554.9,2369.4,2684.3
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",23719,Violent,498,491,451,58,430,1440,480,-9.4,-13.7,-4.7,-10,2099.6,2070.1,1901.4,1812.9,2023.7
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",31524,Other,713,906,902,125,883,2521,840.3,26.5,23.8,-2.1,5,2261.8,2874,2861.3,2801,2665.6
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",31524,Property,663,591,644,82,607,1898,632.7,-2.9,-8.4,-5.7,-4,2103.2,1874.8,2042.9,1925.5,2007
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",31524,Violent,585,654,610,89,600,1849,616.3,4.3,2.6,-1.6,-3,1855.7,2074.6,1935,1903.3,1955
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",55959,Other,1221,1869,1889,272,1871,4979,1659.7,54.7,53.2,-1,13,2182,3339.9,3375.7,3343.5,2965.9
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",55959,Property,1929,1706,1787,286,1768,5422,1807.3,-7.4,-8.3,-1.1,-2,3447.2,3048.7,3193.4,3159.5,3229.7
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",55959,Violent,1377,1498,1374,202,1348,4249,1416.3,-0.2,-2.1,-1.9,-5,2460.7,2677,2455.4,2408.9,2531
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27858,Other,499,913,831,136,842,2243,747.7,66.5,68.7,1.3,13,1791.2,3277.3,2983,3022.5,2684
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27858,Property,784,762,677,108,659,2223,741,-13.6,-15.9,-2.7,-11,2814.3,2735.3,2430.2,2365.6,2659.9
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27858,Violent,582,608,591,96,607,1781,593.7,1.5,4.3,2.7,2,2089.2,2182.5,2121.5,2178.9,2131.2
17E30,17,3.8060455,Braeburn Valley West and Glenshire,20973,Other,673,1066,989,138,983,2728,909.3,47,46.1,-0.6,8,3208.9,5082.7,4715.6,4687,4335.6
17E30,17,3.8060455,Braeburn Valley West and Glenshire,20973,Property,804,1058,861,152,839,2723,907.7,7.1,4.4,-2.6,-8,3833.5,5044.6,4105.3,4000.4,4327.9
17E30,17,3.8060455,Braeburn Valley West and Glenshire,20973,Violent,620,748,556,83,539,1924,641.3,-10.3,-13.1,-3.1,-16,2956.2,3566.5,2651,2570,3057.7
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",43178,Other,1397,2044,2003,305,2014,5444,1814.7,43.4,44.2,0.5,11,3235.4,4733.9,4638.9,4664.4,4202.8
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",43178,Property,1473,1462,1375,178,1290,4310,1436.7,-6.7,-12.4,-6.2,-10,3411.5,3386,3184.5,2987.6,3327.4
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",43178,Violent,1352,1381,1304,182,1277,4037,1345.7,-3.6,-5.5,-2.1,-5,3131.2,3198.4,3020.1,2957.5,3116.6
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7397,Other,99,157,210,27,198,466,155.3,112.1,100,-5.7,27,1338.4,2122.5,2839,2676.8,2099.5
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7397,Property,249,265,273,50,291,787,262.3,9.6,16.9,6.6,11,3366.2,3582.5,3690.7,3934,3546
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7397,Violent,80,72,73,12,74,225,75,-8.8,-7.5,1.4,-1,1081.5,973.4,986.9,1000.4,1013.9
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",22499,Other,875,1126,1344,233,1356,3345,1115,53.6,55,0.9,22,3889.1,5004.7,5973.6,6026.9,4955.8
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",22499,Property,2284,2283,2508,478,2615,7075,2358.3,9.8,14.5,4.3,11,10151.6,10147.1,11147.2,11622.7,10481.8
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",22499,Violent,411,424,476,82,504,1311,437,15.8,22.6,5.9,15,1826.7,1884.5,2115.6,2240.1,1942.3
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36371,Other,958,1429,1619,260,1593,4006,1335.3,69,66.3,-1.6,19,2634,3929,4451.3,4379.9,3671.3
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36371,Property,1812,1682,1952,349,1984,5446,1815.3,7.7,9.5,1.6,9,4982,4624.6,5366.9,5454.9,4991.1
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36371,Violent,810,922,886,121,847,2618,872.7,9.4,4.6,-4.4,-3,2227,2535,2436,2328.8,2399.4
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35362,Other,1190,1658,1908,349,1952,4756,1585.3,60.3,64,2.3,23,3365.2,4688.6,5395.6,5520,4483.1
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35362,Property,1948,2121,2127,362,2098,6196,2065.3,9.2,7.7,-1.4,2,5508.7,5998,6014.9,5932.9,5840.5
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35362,Violent,879,1003,976,184,1002,2858,952.7,11,14,2.7,5,2485.7,2836.4,2760,2833.6,2694.1
18F50,18,2.96939217,"Tanglewild, Sharpstown Mall and Regency Square",20726,Other,830,1303,1508,238,1490,3641,1213.7,81.7,79.5,-1.2,23,4004.6,6286.8,7275.9,7189,5855.9
18F50,18,2.96939217,"Tanglewild, Sharpstown Mall and Regency Square",20726,Property,1408,1429,1606,264,1608,4443,1481,14.1,14.2,0.1,9,6793.4,6894.7,7748.7,7758.4,7145.6
18F50,18,2.96939217,"Tanglewild, Sharpstown Mall and Regency Square",20726,Violent,690,710,810,129,813,2210,736.7,17.4,17.8,0.4,10,3329.2,3425.6,3908.1,3922.6,3554.5
18F60,18,3.62528697,Sharpstown Country Club and Southway Center,26132,Other,602,912,914,134,893,2428,809.3,51.8,48.3,-2.3,10,2303.7,3490,3497.6,3417.3,3097
18F60,18,3.62528697,Sharpstown Country Club and Southway Center,26132,Property,991,1007,1001,177,1031,2999,999.7,1,4,3,3,3792.3,3853.5,3830.6,3945.4,3825.6
18F60,18,3.62528697,Sharpstown Country Club and Southway Center,26132,Violent,577,579,579,82,554,1735,578.3,0.3,-4,-4.3,-4,2208,2215.7,2215.7,2120,2213
19G10,19,2.74020376,Concourse South and Westwood Mall,31267,Other,1435,2191,2109,307,2122,5735,1911.7,47,47.9,0.6,11,4589.5,7007.4,6745.1,6786.7,6114.1
19G10,19,2.74020376,Concourse South and Westwood Mall,31267,Property,1576,1807,1756,254,1713,5139,1713,11.4,8.7,-2.4,0,5040.5,5779.3,5616.1,5478.6,5478.6
19G10,19,2.74020376,Concourse South and Westwood Mall,31267,Violent,1231,1296,1237,225,1260,3764,1254.7,0.5,2.4,1.9,0,3937.1,4144.9,3956.2,4029.8,4012.9
19G20,19,3.29219023,"Catalina Square, Bellaire West, Imperial Point",24529,Other,632,791,887,114,880,2310,770,40.3,39.2,-0.8,14,2576.5,3224.8,3616.1,3587.6,3139.1
19G20,19,3.29219023,"Catalina Square, Bellaire West, Imperial Point",24529,Property,843,821,682,122,670,2346,782,-19.1,-20.5,-1.8,-14,3436.7,3347.1,2780.4,2731.5,3188.1
19G20,19,3.29219023,"Catalina Square, Bellaire West, Imperial Point",24529,Violent,456,442,478,46,442,1376,458.7,4.8,-3.1,-7.5,-4,1859,1801.9,1948.7,1801.9,1870
19G30,19,2.49064202,"Rodeo Square, Wildflower Green, Braewood Glen",24600,Other,383,512,501,70,492,1396,465.3,30.8,28.5,-1.8,6,1556.9,2081.3,2036.6,2000,1891.5
19G30,19,2.49064202,"Rodeo Square, Wildflower Green, Braewood Glen",24600,Property,492,512,424,44,372,1428,476,-13.8,-24.4,-12.3,-22,2000,2081.3,1723.6,1512.2,1935
19G30,19,2.49064202,"Rodeo Square, Wildflower Green, Braewood Glen",24600,Violent,308,282,308,45,294,898,299.3,0,-4.5,-4.5,-2,1252,1146.3,1252,1195.1,1216.7
19G40,19,4.56425364,"Huntington Village, Wellington Park, Leawood, Keegans Glen",36255,Other,822,1157,1155,169,1157,3134,1044.7,40.5,40.8,0.2,11,2267.3,3191.3,3185.8,3191.3,2881.5
19G40,19,4.56425364,"Huntington Village, Wellington Park, Leawood, Keegans Glen",36255,Property,1017,1010,859,145,866,2886,962,-15.5,-14.8,0.8,-10,2805.1,2785.8,2369.3,2388.6,2653.4
19G40,19,4.56425364,"Huntington Village, Wellington Park, Leawood, Keegans Glen",36255,Violent,795,783,775,118,750,2353,784.3,-2.5,-5.7,-3.2,-4,2192.8,2159.7,2137.6,2068.7,2163.3
19G50,19,2.30578624,"Forum Park, Stancliff and Southwest Park",18276,Other,837,1239,1089,164,1080,3165,1055,30.1,29,-0.8,2,4579.8,6779.4,5958.6,5909.4,5772.6
19G50,19,2.30578624,"Forum Park, Stancliff and Southwest Park",18276,Property,673,905,834,134,828,2412,804,23.9,23,-0.7,3,3682.4,4951.8,4563.4,4530.5,4399.2
19G50,19,2.30578624,"Forum Park, Stancliff and Southwest Park",18276,Violent,695,649,644,87,639,1988,662.7,-7.3,-8.1,-0.8,-4,3802.8,3551.1,3523.7,3496.4,3626.1
20G10,20,3.06600809,"Westchase, Woodchase Village and Point West",30032,Other,749,1234,1350,213,1373,3333,1111,80.2,83.3,1.7,24,2494,4109,4495.2,4571.8,3699.4
20G10,20,3.06600809,"Westchase, Woodchase Village and Point West",30032,Property,1354,1406,1427,225,1418,4187,1395.7,5.4,4.7,-0.6,2,4508.5,4681.7,4751.6,4721.6,4647.4
